,complexity,method,tsr,explanation
0,6.882201582419622,GRAD,False,Saliency_PTY'>
1,6.86897027974207,GRAD,False,Saliency_PTY'>
2,7.127827599180381,GRAD,False,Saliency_PTY'>
3,6.862978826764807,GRAD,False,Saliency_PTY'>
4,6.911475721116108,GRAD,False,Saliency_PTY'>
5,6.917224800335886,GRAD,False,Saliency_PTY'>
6,7.114627649231238,GRAD,False,Saliency_PTY'>
7,7.108230901507927,GRAD,False,Saliency_PTY'>
8,7.062924161216435,GRAD,False,Saliency_PTY'>
9,6.873204742790291,GRAD,False,Saliency_PTY'>
10,6.885940337554713,GRAD,False,Saliency_PTY'>
11,6.900004611725581,GRAD,False,Saliency_PTY'>
12,6.867303868920011,GRAD,False,Saliency_PTY'>
13,6.862316236630441,GRAD,False,Saliency_PTY'>
14,6.8751459318606525,GRAD,False,Saliency_PTY'>
15,6.854792131418613,GRAD,False,Saliency_PTY'>
16,6.897839535543703,GRAD,False,Saliency_PTY'>
17,6.877661653473938,GRAD,False,Saliency_PTY'>
18,7.108615278733679,GRAD,False,Saliency_PTY'>
19,6.874902457052932,GRAD,False,Saliency_PTY'>
