,complexity,transformer,epochs,explanation
0,7.611743434422241,authentic_opposing_information,100,TSEvo'>
1,7.6061496466868235,authentic_opposing_information,100,TSEvo'>
2,7.577458408760103,authentic_opposing_information,100,TSEvo'>
3,7.6000974078261265,authentic_opposing_information,100,TSEvo'>
4,7.606983542063284,authentic_opposing_information,100,TSEvo'>
5,7.568986354952732,authentic_opposing_information,100,TSEvo'>
6,7.601500518881316,authentic_opposing_information,100,TSEvo'>
7,7.618975509622819,authentic_opposing_information,100,TSEvo'>
8,7.588312343687343,authentic_opposing_information,100,TSEvo'>
9,7.585764833548806,authentic_opposing_information,100,TSEvo'>
10,7.603481792155104,authentic_opposing_information,100,TSEvo'>
11,7.5969443761210425,authentic_opposing_information,100,TSEvo'>
12,7.568665439781684,authentic_opposing_information,100,TSEvo'>
13,7.619663739516492,authentic_opposing_information,100,TSEvo'>
14,7.612677882239372,authentic_opposing_information,100,TSEvo'>
15,7.592175883425487,authentic_opposing_information,100,TSEvo'>
16,7.565769644218897,authentic_opposing_information,100,TSEvo'>
17,7.590412874313978,authentic_opposing_information,100,TSEvo'>
18,7.579447576711928,authentic_opposing_information,100,TSEvo'>
19,7.608968273777638,authentic_opposing_information,100,TSEvo'>
