,complexity,method,tsr,explanation
0,6.659101481473069,FO,True,Saliency_PTY'>
1,7.018530379104665,FO,True,Saliency_PTY'>
2,6.734660984364437,FO,True,Saliency_PTY'>
3,6.24605887548124,FO,True,Saliency_PTY'>
4,6.63525211871894,FO,True,Saliency_PTY'>
5,6.523672774202863,FO,True,Saliency_PTY'>
6,5.035841742975492,FO,True,Saliency_PTY'>
7,7.115943338250543,FO,True,Saliency_PTY'>
8,4.799118807245396,FO,True,Saliency_PTY'>
9,4.846191333609903,FO,True,Saliency_PTY'>
10,5.324744441590127,FO,True,Saliency_PTY'>
11,6.972399735644689,FO,True,Saliency_PTY'>
12,5.082549177921576,FO,True,Saliency_PTY'>
13,6.46001296098153,FO,True,Saliency_PTY'>
14,6.9350789165936435,FO,True,Saliency_PTY'>
15,6.7946932237949165,FO,True,Saliency_PTY'>
16,3.8097640609958305,FO,True,Saliency_PTY'>
17,6.394110911885289,FO,True,Saliency_PTY'>
18,5.783935401949789,FO,True,Saliency_PTY'>
19,6.8426137287857305,FO,True,Saliency_PTY'>
