,complexity,method,tsr,explanation
0,7.370702792687949,FO,False,Saliency_PTY'>
1,7.342543172051444,FO,False,Saliency_PTY'>
2,7.372912154914214,FO,False,Saliency_PTY'>
3,7.356295731439374,FO,False,Saliency_PTY'>
4,7.332826881331359,FO,False,Saliency_PTY'>
5,7.325183545222412,FO,False,Saliency_PTY'>
6,7.383478979289951,FO,False,Saliency_PTY'>
7,7.320360946770147,FO,False,Saliency_PTY'>
8,7.351009262652189,FO,False,Saliency_PTY'>
9,7.379506045361014,FO,False,Saliency_PTY'>
10,7.351140728141421,FO,False,Saliency_PTY'>
11,7.379676445192551,FO,False,Saliency_PTY'>
12,7.347206749482087,FO,False,Saliency_PTY'>
13,7.37347174890448,FO,False,Saliency_PTY'>
14,7.339213149116242,FO,False,Saliency_PTY'>
15,7.356604328097891,FO,False,Saliency_PTY'>
16,7.3898027152470025,FO,False,Saliency_PTY'>
17,7.389273152455679,FO,False,Saliency_PTY'>
18,7.391582107388404,FO,False,Saliency_PTY'>
19,7.393244571486426,FO,False,Saliency_PTY'>
