,complexity,transformer,epochs,explanation
0,7.6046678999825135,authentic_opposing_information,100,TSEvo'>
1,7.619015198926649,authentic_opposing_information,100,TSEvo'>
2,7.622480779746331,authentic_opposing_information,100,TSEvo'>
3,7.64975469753789,authentic_opposing_information,100,TSEvo'>
4,7.646605510963198,authentic_opposing_information,100,TSEvo'>
5,7.624681525716406,authentic_opposing_information,100,TSEvo'>
6,7.646210284845925,authentic_opposing_information,100,TSEvo'>
7,7.6509110327729655,authentic_opposing_information,100,TSEvo'>
8,7.626398695269004,authentic_opposing_information,100,TSEvo'>
9,7.615714257958063,authentic_opposing_information,100,TSEvo'>
10,7.637339547140337,authentic_opposing_information,100,TSEvo'>
11,7.624414736369717,authentic_opposing_information,100,TSEvo'>
12,7.626278171571325,authentic_opposing_information,100,TSEvo'>
13,7.653344109006373,authentic_opposing_information,100,TSEvo'>
14,7.6460345424720595,authentic_opposing_information,100,TSEvo'>
15,7.6118512420635245,authentic_opposing_information,100,TSEvo'>
16,7.648421692338202,authentic_opposing_information,100,TSEvo'>
17,7.622265291843907,authentic_opposing_information,100,TSEvo'>
18,7.656965879938875,authentic_opposing_information,100,TSEvo'>
19,7.6247504225104,authentic_opposing_information,100,TSEvo'>
