,complexity,transformer,epochs,explanation
0,7.653528173122538,authentic_opposing_information,100,TSEvo'>
1,7.654308540243821,authentic_opposing_information,100,TSEvo'>
2,7.6546775862390035,authentic_opposing_information,100,TSEvo'>
3,7.65877456576379,authentic_opposing_information,100,TSEvo'>
4,7.658457084486157,authentic_opposing_information,100,TSEvo'>
5,7.660259549332906,authentic_opposing_information,100,TSEvo'>
6,7.648187398385997,authentic_opposing_information,100,TSEvo'>
7,7.608941310832249,authentic_opposing_information,100,TSEvo'>
8,7.627688891647704,authentic_opposing_information,100,TSEvo'>
9,7.576978151857732,authentic_opposing_information,100,TSEvo'>
10,7.627430473451107,authentic_opposing_information,100,TSEvo'>
11,7.608584169353756,authentic_opposing_information,100,TSEvo'>
12,7.622606325983307,authentic_opposing_information,100,TSEvo'>
13,7.646266190302322,authentic_opposing_information,100,TSEvo'>
14,7.660629169778457,authentic_opposing_information,100,TSEvo'>
15,7.61178091998755,authentic_opposing_information,100,TSEvo'>
16,7.6371623376953846,authentic_opposing_information,100,TSEvo'>
17,7.640765114117382,authentic_opposing_information,100,TSEvo'>
18,7.633786158757809,authentic_opposing_information,100,TSEvo'>
19,7.639657445101965,authentic_opposing_information,100,TSEvo'>
