,complexity,method,tsr,explanation
0,7.333807741210219,IG,True,Saliency_PTY'>
1,6.106644455482179,IG,True,Saliency_PTY'>
2,7.266312491388231,IG,True,Saliency_PTY'>
3,7.028919606951968,IG,True,Saliency_PTY'>
4,6.438764162448819,IG,True,Saliency_PTY'>
5,6.148175655938313,IG,True,Saliency_PTY'>
6,6.3970736937349475,IG,True,Saliency_PTY'>
7,7.293872871469064,IG,True,Saliency_PTY'>
8,6.45109561155467,IG,True,Saliency_PTY'>
9,7.070923934139857,IG,True,Saliency_PTY'>
10,6.10646360286793,IG,True,Saliency_PTY'>
11,6.433275691174295,IG,True,Saliency_PTY'>
12,7.094692141024328,IG,True,Saliency_PTY'>
13,7.2167154775316975,IG,True,Saliency_PTY'>
14,6.37108418578528,IG,True,Saliency_PTY'>
15,6.2441818260328406,IG,True,Saliency_PTY'>
16,7.242955907551032,IG,True,Saliency_PTY'>
17,7.224604543738785,IG,True,Saliency_PTY'>
18,5.969717198606239,IG,True,Saliency_PTY'>
19,6.387096337778289,IG,True,Saliency_PTY'>
