,complexity,method,tsr,explanation
0,7.496608424821783,SG,False,Saliency_PTY'>
1,7.478449955871211,SG,False,Saliency_PTY'>
2,7.528108376260226,SG,False,Saliency_PTY'>
3,7.5665375087405655,SG,False,Saliency_PTY'>
4,7.520186638860394,SG,False,Saliency_PTY'>
5,7.020201005562781,SG,False,Saliency_PTY'>
6,6.208948059095448,SG,False,Saliency_PTY'>
7,6.037460360171365,SG,False,Saliency_PTY'>
8,6.36404408770399,SG,False,Saliency_PTY'>
9,7.076117089366342,SG,False,Saliency_PTY'>
10,7.4508990997255315,SG,False,Saliency_PTY'>
11,7.425443091848488,SG,False,Saliency_PTY'>
12,7.50496259894957,SG,False,Saliency_PTY'>
13,7.067011637256902,SG,False,Saliency_PTY'>
14,7.578427347526055,SG,False,Saliency_PTY'>
15,7.438562079602004,SG,False,Saliency_PTY'>
16,7.307629301991138,SG,False,Saliency_PTY'>
17,6.358306587521711,SG,False,Saliency_PTY'>
18,6.476912679720141,SG,False,Saliency_PTY'>
19,7.077800866611577,SG,False,Saliency_PTY'>
