,complexity,method,tsr,explanation
0,7.125357413876176,IG,True,Saliency_PTY'>
1,6.760847108911853,IG,True,Saliency_PTY'>
2,7.138952343498115,IG,True,Saliency_PTY'>
3,6.597599182573398,IG,True,Saliency_PTY'>
4,6.77221589161222,IG,True,Saliency_PTY'>
5,7.1524984232868185,IG,True,Saliency_PTY'>
6,7.010121808278583,IG,True,Saliency_PTY'>
7,7.139352193409364,IG,True,Saliency_PTY'>
8,6.787665825079053,IG,True,Saliency_PTY'>
9,6.985268506427602,IG,True,Saliency_PTY'>
10,7.08603117079797,IG,True,Saliency_PTY'>
11,7.1465667223030085,IG,True,Saliency_PTY'>
12,7.017526818644997,IG,True,Saliency_PTY'>
13,7.005037070242013,IG,True,Saliency_PTY'>
14,6.76522804340749,IG,True,Saliency_PTY'>
15,6.939102288110025,IG,True,Saliency_PTY'>
16,6.887252718038196,IG,True,Saliency_PTY'>
17,6.878682194910498,IG,True,Saliency_PTY'>
18,6.742043542062069,IG,True,Saliency_PTY'>
19,7.0223822644144285,IG,True,Saliency_PTY'>
