,complexity,method,tsr,explanation
0,7.427255850652262,FO,False,Saliency_PTY'>
1,7.311979263239085,FO,False,Saliency_PTY'>
2,7.387634261720985,FO,False,Saliency_PTY'>
3,7.337725376734038,FO,False,Saliency_PTY'>
4,7.451843010237446,FO,False,Saliency_PTY'>
5,7.412558448511151,FO,False,Saliency_PTY'>
6,7.418529693307231,FO,False,Saliency_PTY'>
7,7.439618151330078,FO,False,Saliency_PTY'>
8,7.36646783138497,FO,False,Saliency_PTY'>
9,7.344925240808306,FO,False,Saliency_PTY'>
10,7.494058390255806,FO,False,Saliency_PTY'>
11,7.449981916628337,FO,False,Saliency_PTY'>
12,7.4592117838365635,FO,False,Saliency_PTY'>
13,7.453306851536972,FO,False,Saliency_PTY'>
14,7.454539506267928,FO,False,Saliency_PTY'>
15,7.475063363002445,FO,False,Saliency_PTY'>
16,7.4663860453161774,FO,False,Saliency_PTY'>
17,7.40182464179226,FO,False,Saliency_PTY'>
18,7.463894403442149,FO,False,Saliency_PTY'>
19,7.374995244875874,FO,False,Saliency_PTY'>
