,complexity,method,tsr,explanation
0,6.631605516113314,GRAD,True,Saliency_PTY'>
1,6.360619793729648,GRAD,True,Saliency_PTY'>
2,6.457005226842149,GRAD,True,Saliency_PTY'>
3,6.323044924914643,GRAD,True,Saliency_PTY'>
4,6.255203497588546,GRAD,True,Saliency_PTY'>
5,6.471669530196925,GRAD,True,Saliency_PTY'>
6,6.3990885380555245,GRAD,True,Saliency_PTY'>
7,6.349336316737956,GRAD,True,Saliency_PTY'>
8,6.484825191736963,GRAD,True,Saliency_PTY'>
9,6.32477346787518,GRAD,True,Saliency_PTY'>
10,6.310645637741847,GRAD,True,Saliency_PTY'>
11,6.366681329242196,GRAD,True,Saliency_PTY'>
12,6.017229217659502,GRAD,True,Saliency_PTY'>
13,6.29173016371082,GRAD,True,Saliency_PTY'>
14,6.440903975976927,GRAD,True,Saliency_PTY'>
15,6.248815916112086,GRAD,True,Saliency_PTY'>
16,6.2940757611076785,GRAD,True,Saliency_PTY'>
17,6.289845701888041,GRAD,True,Saliency_PTY'>
18,6.408337122429378,GRAD,True,Saliency_PTY'>
19,6.538954327390544,GRAD,True,Saliency_PTY'>
