,complexity,method,tsr,explanation
0,7.213810765085959,GRAD,True,Saliency_PTY'>
1,7.227734614297859,GRAD,True,Saliency_PTY'>
2,7.230042205405535,GRAD,True,Saliency_PTY'>
3,7.20749165165871,GRAD,True,Saliency_PTY'>
4,7.097649642559108,GRAD,True,Saliency_PTY'>
5,7.224571807110969,GRAD,True,Saliency_PTY'>
6,7.162715562927992,GRAD,True,Saliency_PTY'>
7,7.2078806134945035,GRAD,True,Saliency_PTY'>
8,7.160616242929446,GRAD,True,Saliency_PTY'>
9,7.181295762703954,GRAD,True,Saliency_PTY'>
10,7.163984508984204,GRAD,True,Saliency_PTY'>
11,7.205951862018962,GRAD,True,Saliency_PTY'>
12,7.246871126268864,GRAD,True,Saliency_PTY'>
13,7.209011534728537,GRAD,True,Saliency_PTY'>
14,7.229546242811061,GRAD,True,Saliency_PTY'>
15,7.195196920738294,GRAD,True,Saliency_PTY'>
16,7.16541460769249,GRAD,True,Saliency_PTY'>
17,7.24346583290334,GRAD,True,Saliency_PTY'>
18,7.195205832015571,GRAD,True,Saliency_PTY'>
19,7.238470276993372,GRAD,True,Saliency_PTY'>
