,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,False,0.5258918800774947,-0.06602166877141326,True,0.5466573009438362,0.06368505527696033,True,0.5441501485006516,-0.5652050381263716,1000,random,uniform,Lime,10,1,LEFTIST'>
1,False,0.5345564249928562,0.15413617076115593,True,0.5412717432360512,0.23206542185556137,True,0.54700826640276,0.5206364220172565,1000,random,uniform,Lime,10,1,LEFTIST'>
2,False,-0.3581033506490671,0.02373040923094288,True,-0.3281962308702628,-0.07737898080308193,True,-0.35811253549461664,0.04490095470697026,1000,random,uniform,Lime,10,1,LEFTIST'>
3,False,-0.43121434444383727,-0.06007255403112768,True,-0.368287401637623,-0.12206584346479944,True,-0.3888601251745443,-0.17238210009494226,1000,random,uniform,Lime,10,1,LEFTIST'>
4,False,0.5209589655162961,0.37477961474355537,True,0.5330152510400664,0.5885662788352753,True,0.5276067494550933,0.7344575326518755,1000,random,uniform,Lime,10,1,LEFTIST'>
5,False,0.5400857292109505,0.18217897899875998,True,0.5470373664568517,0.2935730264114707,True,0.5510982697789971,0.5393861540985323,1000,random,uniform,Lime,10,1,LEFTIST'>
6,False,0.5298048123262531,0.21399074038679006,True,0.5407555764881883,0.8136254733053383,True,0.535326609008518,-0.52415646425407,1000,random,uniform,Lime,10,1,LEFTIST'>
7,False,-0.3888309712334189,-0.111838861144327,True,-0.3380843730322422,-0.008957981504776575,True,-0.3785172329567236,0.06056330421070173,1000,random,uniform,Lime,10,1,LEFTIST'>
8,False,0.5400857292109505,-0.0025376395051184136,True,0.5464356980831889,0.13090545211665383,True,0.5435068011484805,-0.37446325105927414,1000,random,uniform,Lime,10,1,LEFTIST'>
9,False,-0.35811253549461664,-0.1481169458750169,True,-0.3183865488390385,-0.15143046495523263,True,-0.32818750259530227,0.007784983710451244,1000,random,uniform,Lime,10,1,LEFTIST'>
10,False,0.5205948823784773,0.45189026162661955,True,0.5318212760600622,0.5499269937676626,True,0.5284442625564252,0.6010076774964311,1000,random,uniform,Lime,10,1,LEFTIST'>
11,False,-0.3480462236079465,0.21341317552526912,True,-0.3183865488390385,-0.08010674949430233,True,-0.34806427252146543,-0.09934214374948394,1000,random,uniform,Lime,10,1,LEFTIST'>
12,False,0.5298182699081373,0.1483974181763886,True,0.5372836750000441,0.13567413265489886,True,0.5324485991588782,0.6509980515604742,1000,random,uniform,Lime,10,1,LEFTIST'>
13,False,0.5256698135871745,0.1956389022751432,True,0.5406447170905669,0.2748969808334455,True,0.5372790595655906,0.4958660093456149,1000,random,uniform,Lime,10,1,LEFTIST'>
14,False,-0.3669371480602103,-0.08408256226678766,True,-0.3282224198741111,0.11425413281814405,True,-0.37883221463309663,-0.17925749788103612,1000,random,uniform,Lime,10,1,LEFTIST'>
15,False,-0.5061274307971807,0.006364275271158448,True,-0.29618217090944915,0.08656129403469912,True,-0.36436765025650164,0.0734541079843631,1000,random,uniform,Lime,10,1,LEFTIST'>
16,False,0.5433356268853043,0.3863262096426609,True,0.5275310226902266,0.35753803126278494,True,0.5401137383243733,0.4316126989462226,1000,random,uniform,Lime,10,1,LEFTIST'>
17,False,0.5207831059034145,0.3977593629104751,True,0.5350458958274168,0.7326531036137043,True,0.5350322812548163,0.7688834773131147,1000,random,uniform,Lime,10,1,LEFTIST'>
18,False,-0.3992590878826753,0.1726429572805825,True,-0.35829638094822513,-0.08758232323064241,True,-0.378536300394106,-0.1741798596891242,1000,random,uniform,Lime,10,1,LEFTIST'>
19,False,-0.5017948012646326,0.011296487282497786,True,-0.3998052634084089,-0.016879629846812835,True,-0.3457139630649183,-0.08463018159994486,1000,random,uniform,Lime,10,1,LEFTIST'>
