,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,False,0.33301320528211287,0.0342484384562361,True,-0.09944777911164465,0.018941080481671816,True,0.3802641056422568,-0.05210407080926165,GRAD,False,Saliency_PTY'>
1,False,0.033565426170468184,-0.07799689909943607,True,-0.11356542617046818,-0.1291927038751913,True,0.16427370948379352,-0.18314730366536694,GRAD,False,Saliency_PTY'>
2,False,0.06266506602641056,0.1463691774627785,True,-0.0993517406962785,0.2231872920559571,True,-0.003601440576230492,-0.16214373030026166,GRAD,False,Saliency_PTY'>
3,False,0.06516206482593037,0.0770554943094747,True,0.10972388955582232,-0.12152870113985609,True,0.03275067233895354,0.004433422502143375,GRAD,False,Saliency_PTY'>
4,False,-0.25791116446578627,-0.028932966047841464,True,-0.08993997599039616,-0.14277000282432767,True,-0.11807923169267706,0.004622308440836127,GRAD,False,Saliency_PTY'>
5,False,0.3357983193277311,-0.06049227472007719,True,0.2072989195678271,-0.12844704732311962,True,0.2116409748992756,0.04432295344407259,GRAD,False,Saliency_PTY'>
6,False,-0.02975176140337233,-0.010217086143006229,True,-0.0053200429690965795,-0.12279729425750258,True,-0.029276143259357967,-0.05379714642508452,GRAD,False,Saliency_PTY'>
7,False,0.07054021608643457,-0.17789370764536497,True,0.2204561824729892,-0.024867186389031418,True,-0.007058823529411764,-0.04712868211332301,GRAD,False,Saliency_PTY'>
8,False,0.3798330294439662,0.022262142043602884,True,0.14487370035380423,0.25703329074615316,True,0.08950794181001342,0.08543464090555654,GRAD,False,Saliency_PTY'>
9,False,0.03865546218487395,-0.20840529235001642,True,0.056806722689075634,-0.1973994283988352,True,0.07015606242496998,0.13275155695423435,GRAD,False,Saliency_PTY'>
10,False,-0.011668667466986795,-0.024050609887615176,True,0.12864345738295319,0.00854151250759505,True,-0.3129411764705882,-0.006753301740211409,GRAD,False,Saliency_PTY'>
11,False,-0.23054021608643455,0.1368300633989807,True,-0.17781512605042016,0.07706492830659616,True,-0.3200480192076831,0.08039058562698251,GRAD,False,Saliency_PTY'>
12,False,0.09330132052821127,-0.057453801783882666,True,0.2703961584633853,-0.09369274068702493,True,0.22986794717887157,-0.038384168610693034,GRAD,False,Saliency_PTY'>
13,False,-0.016470588235294115,-0.0003930770198490585,True,0.017334933973589435,-0.015811236081831832,True,0.06804321728691476,0.19395247364419538,GRAD,False,Saliency_PTY'>
14,False,0.1562064825930372,0.020212610514726954,True,0.3696998799519808,-0.19048362004649186,True,0.2624249699879952,0.03929978213145864,GRAD,False,Saliency_PTY'>
15,False,-0.10914765906362545,0.029331585628257592,True,0.1007923169267707,-0.09642921790236467,True,-0.02348139255702281,-0.17775223353341238,GRAD,False,Saliency_PTY'>
16,False,0.23486194477791117,0.0786540512620953,True,0.25301320528211285,-0.19441730160900747,True,0.0672749099639856,0.06710643786836955,GRAD,False,Saliency_PTY'>
17,False,0.14199279711884752,-0.1024052088998857,True,0.2984393757503001,0.11254281068088794,True,0.14352941176470588,-0.06556992548910687,GRAD,False,Saliency_PTY'>
18,False,0.06074429771908763,-0.10891572918819056,True,0.07524609843937576,-0.05590319264120071,True,-0.10973706406383113,0.05811113484744005,GRAD,False,Saliency_PTY'>
19,False,-0.0954141656662665,0.08379583145815392,True,0.08120048019207683,-0.07937551765335632,True,-0.11596638655462185,-0.07110643194056221,GRAD,False,Saliency_PTY'>
