,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,False,0.10108043217286913,0.08480246104415486,True,0.2806943355958199,-0.07789629447466821,True,0.06256879701851613,-0.12943753025212681,GS,False,Saliency_PTY'>
1,False,-0.21325330132052822,0.17306876766490417,True,-0.2807683073229292,-0.3667371351559153,True,-0.01819927971188475,-0.017152119970668983,GS,False,Saliency_PTY'>
2,False,0.11654261704681872,-0.16814772303098846,True,0.1664145258004311,0.01988205802857847,True,-0.06129517084091375,0.09828019879691892,GS,False,Saliency_PTY'>
3,False,0.019927971188475387,0.03819341581664567,True,-0.02180176721684004,0.10542202681659764,True,-0.181892416388345,0.11559258725498232,GS,False,Saliency_PTY'>
4,False,0.0710204081632653,-0.13788019151361175,True,0.02674669867947179,-0.2808323124564837,True,0.13171668667466988,-0.08434583960428703,GS,False,Saliency_PTY'>
5,False,-0.1603361344537815,-0.05497018304720169,True,-0.14448979591836733,0.2012339182590969,True,0.036638655462184866,-0.2576330231022591,GS,False,Saliency_PTY'>
6,False,0.22237695078031214,0.17392949889430037,True,0.30833133253301315,0.023680703100439814,True,0.03932773109243697,-0.04342875722180284,GS,False,Saliency_PTY'>
7,False,0.07822328931572628,-0.10093242949485291,True,-0.12451380552220888,-0.2820250799549622,True,0.06362545018007203,-0.1955642913093169,GS,False,Saliency_PTY'>
8,False,0.04336134453781513,-0.04278251845431976,True,0.06276110444177671,0.025835161694525738,True,0.17906362545018004,0.32913770153774075,GS,False,Saliency_PTY'>
9,False,-0.03558223289315726,-0.10514279070723868,True,-0.07025378762619518,0.021434048334968654,True,-0.07501449878878177,-0.22953019329499222,GS,False,Saliency_PTY'>
10,False,0.10232893157262904,-0.12978201499606615,True,0.10108285916140865,0.15859019588271436,True,0.0528945533057289,-0.09328916136597276,GS,False,Saliency_PTY'>
11,False,0.10072584070601343,-0.23563704380795003,True,0.13948236614372572,0.14059770591086215,True,-0.09664752542969955,0.17333928723941705,GS,False,Saliency_PTY'>
12,False,0.25330132052821125,0.05751291802072116,True,0.1493877551020408,-0.029217883645453385,True,0.30045618247298916,0.04389656666895515,GS,False,Saliency_PTY'>
13,False,-0.029531812725090034,0.2498245990513122,True,-0.09368547418967586,0.06473209795449328,True,0.031743745043889535,-0.0654445684384651,GS,False,Saliency_PTY'>
14,False,0.17483793517406962,-0.20163731740920124,True,0.15473646407600172,-0.18789839030118255,True,0.0007204611158767295,0.021663131996088138,GS,False,Saliency_PTY'>
15,False,0.13373349339735893,-0.01785409750696941,True,-0.004657863145258102,0.15465614886834475,True,-0.020312124849939977,0.10080398514957686,GS,False,Saliency_PTY'>
16,False,0.2693397358943577,0.08997410974084279,True,0.05340224034590084,-0.07557570929065155,True,0.27167323799135307,-0.29148046646914233,GS,False,Saliency_PTY'>
17,False,0.07217286914765905,0.19879438293794877,True,-0.08504201680672267,-0.0011791902528641722,True,0.2604081632653061,0.11679239839690139,GS,False,Saliency_PTY'>
18,False,-0.060840336134453776,0.044669071590652455,True,0.033373349339735896,-0.21753487037527708,True,-0.06914931933131993,0.002290567969181738,GS,False,Saliency_PTY'>
19,False,0.037310924369747894,0.009313660918043897,True,-0.05959183673469387,-0.02061667474407631,True,-0.012917166866746698,-0.08916921748506206,GS,False,Saliency_PTY'>
