,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,False,0.16424522395914218,0.019909852295979483,True,0.25466664917657444,-0.09157911382683066,True,0.116234298294706,-0.059207720872852004,GS,True,Saliency_PTY'>
1,False,-0.11455417046127399,0.012732601361236932,True,-0.15065146239773766,-0.040763173836282626,True,-0.04001759021447171,0.17416876370701984,GS,True,Saliency_PTY'>
2,False,-0.0573789111599359,0.1024069543098877,True,-0.14286177880637102,0.11606365737479053,True,-0.04403971442177866,0.018102770940805667,GS,True,Saliency_PTY'>
3,False,-0.27711926658698416,0.08449095256013082,True,-0.2248825648566432,0.09718326271296854,True,-0.2448404469992296,0.10330094345974297,GS,True,Saliency_PTY'>
4,False,-0.11913633727972496,-0.18588541091086674,True,0.006924163192325895,-0.11068306074442959,True,-0.08217352494422055,0.09450913455555192,GS,True,Saliency_PTY'>
5,False,0.06109555757934613,-0.1962416380767588,True,0.23099212061457783,0.029137593449082476,True,0.10325149230909496,-0.19052765660924192,GS,True,Saliency_PTY'>
6,False,-0.06481220399875635,-0.10087254963539827,True,0.08629747508082641,-0.17729176229129642,True,-0.25217191390875116,0.1454904263849664,GS,True,Saliency_PTY'>
7,False,-0.11842355577463257,0.0864000395704291,True,0.04093402357816191,0.0017344518916558947,True,0.06649233183218836,0.20035060265396915,GS,True,Saliency_PTY'>
8,False,-0.001578301904133108,-0.029103850813360657,True,0.0049894705356466,0.06639310195003062,True,-0.08594108432828022,0.1441115384486513,GS,True,Saliency_PTY'>
9,False,-0.03019138803712688,-0.1221678856325076,True,-0.13067126117570518,0.027567951595920237,True,-0.09098146782857629,-0.041068852465973554,GS,True,Saliency_PTY'>
10,False,-0.19749138987523635,0.11273412337517508,True,-0.02978408431993124,-0.041971139945750864,True,-0.12738423755293668,-0.07726045743578597,GS,True,Saliency_PTY'>
11,False,0.20859041616881754,0.09960471141589966,True,0.32686123304950176,0.23574843355674596,True,0.33913125753002044,0.014027388912149795,GS,True,Saliency_PTY'>
12,False,0.30109927293687744,-0.10239139659254923,True,0.1872578839806959,-0.03683449663332482,True,0.2416329302263139,0.23419562208919584,GS,True,Saliency_PTY'>
13,False,-0.1052370979304237,0.1677273673706406,True,-0.23369050774099892,-0.14948082141073823,True,-0.19662586947619565,0.07243882656836396,GS,True,Saliency_PTY'>
14,False,0.04485432185616994,-0.19044215910828782,True,0.12797280925974477,-0.11189382991964592,True,-0.0791696600299027,0.18784467889034343,GS,True,Saliency_PTY'>
15,False,0.03263521034030072,0.1360779190941532,True,-0.00010182592929891021,0.06415091775989902,True,-0.05111661650805292,-0.07645825410393554,GS,True,Saliency_PTY'>
16,False,0.09301798641455447,-0.10495250386061471,True,0.0773367933025223,-0.2216688248962847,True,0.20757215687582847,-0.025496638837107562,GS,True,Saliency_PTY'>
17,False,0.41590800822139873,-0.0065070130215661125,True,0.29758627837606505,0.0719513738888966,True,0.16119044608017485,0.04793431927134588,GS,True,Saliency_PTY'>
18,False,0.05778621487713154,-0.231251110483867,True,-0.053305873987979494,-0.11302302251409303,True,-0.22992294835693927,0.11056721372505889,GS,True,Saliency_PTY'>
19,False,-0.07036171714554695,-0.05490533805558964,True,-0.010437157753138299,0.1299815680545855,True,-0.008553378061108457,0.02572785233531535,GS,True,Saliency_PTY'>
