,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,transformer,epochs,explanation
0,False,0.02521492770223658,-0.19004943322263157,True,-0.12242447754857341,-0.03260669256568664,True,0.10753566309582419,-0.23159423464687184,mutate_both,100,TSEvo'>
1,False,-0.31182306138639093,0.09679350965779347,True,-0.20197411785732808,-0.031237856139025733,True,-0.1034126696187461,-0.17678133002054472,mutate_both,100,TSEvo'>
2,False,-0.1926050420168067,0.13649800083008665,True,-0.002064825930372149,0.04951153789283034,True,0.019543817527010805,-0.051810751071964145,mutate_both,100,TSEvo'>
3,False,0.0735008241489689,-0.1522426892977871,True,0.023891373186420897,-0.3068690784957829,True,-0.013171501515250152,-0.10204559644644294,mutate_both,100,TSEvo'>
4,False,0.25090889668441296,-0.0696264904590937,True,0.21856158847226043,-0.06787737041651229,True,-0.24086674726929697,-0.05364228678455112,mutate_both,100,TSEvo'>
5,False,0.11201037879745279,-0.0733802717773544,True,0.19529768447274573,0.06789519934192013,True,-0.04308460968323977,-0.1337955593920362,mutate_both,100,TSEvo'>
6,False,0.06967587034813925,0.0592464257846803,True,0.01637454981992797,-0.18053313710011518,True,0.13891956782713086,-0.1044500279805318,mutate_both,100,TSEvo'>
7,False,-0.14705742749213094,-0.024256514858629435,True,-0.018880617120028566,-0.28629523539730983,True,-0.1262070767794276,-0.2171104522234398,mutate_both,100,TSEvo'>
8,False,-0.12672268907563025,-0.06991707399725691,True,-0.12729891956782713,-0.10162815909290945,True,-0.12566626650660262,-0.18449203356976807,mutate_both,100,TSEvo'>
9,False,-0.23467820081158006,-0.11669974368125588,True,-0.2597022169030318,-0.15285756322429175,True,0.012920269344722684,-0.05169487710359963,mutate_both,100,TSEvo'>
10,False,0.1367915505344617,-0.17655565542921328,True,0.08655139538732444,-0.18632724142817517,True,-0.06906820564204914,-0.11330026101506144,mutate_both,100,TSEvo'>
11,False,0.032220888355342134,0.10046154833863245,True,-0.0617046818727491,0.05598221146599821,True,-0.04,-0.17493003088175982,mutate_both,100,TSEvo'>
12,False,-0.06286318042730922,0.054574886108502266,True,0.061806656386514114,0.026654108613307935,True,0.2974115174838243,0.0919338983950334,mutate_both,100,TSEvo'>
13,False,-0.06612403661057469,0.02367573565790657,True,-0.16452170572416444,0.036343307535218874,True,0.24788110165852326,0.10464567142177822,mutate_both,100,TSEvo'>
14,False,0.10307547127495034,-0.07834549814053249,True,0.008986066726534132,-0.010342588923552061,True,-0.007352236412618836,-0.0481404224769688,mutate_both,100,TSEvo'>
15,False,-0.19680602471342315,0.09233581917567814,True,0.029874490673927105,0.1019636482374078,True,-0.2567474343425909,0.1868491171708876,mutate_both,100,TSEvo'>
16,False,-0.14429771908763506,-0.018855364493991052,True,0.020504201680672268,0.204699710813151,True,-0.08427370948379351,0.08075199141423037,mutate_both,100,TSEvo'>
17,False,-0.06381752701080431,-0.18262479238720855,True,-0.10933973589435773,-0.14456672292345688,True,-0.10857142857142857,0.03235416364840282,mutate_both,100,TSEvo'>
18,False,0.08936374549819928,-0.10265188576808139,True,0.188859543817527,0.061289150333525534,True,-0.02645858343337335,-0.054741764468970305,mutate_both,100,TSEvo'>
19,False,-0.14527903330118874,-0.05159626914230017,True,0.08572663617937912,-0.06492183676348474,True,0.09725290659005195,-0.18716994009787202,mutate_both,100,TSEvo'>
