,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,False,0.08703170279790894,-0.003745687131369601,True,0.03573487134748579,0.1811973561419182,True,0.22526417556412412,-0.1993455367082691,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
1,False,-0.0013925570228091237,0.05157400671905533,True,0.06391356542617047,0.16065348213284972,True,-0.05959183673469387,-0.3001515588158292,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
2,False,0.03530598720100025,-0.02789455099354467,True,0.01998270840219878,-0.11093012987322177,True,0.1768181481454176,-0.18870398623995646,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
3,False,-0.009461601442553536,-0.001612772561851196,True,0.0022573363847716555,-0.057095407340757756,True,-0.06334950407476199,0.053967107012236774,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
4,False,0.14347174117781328,0.07207790121605509,True,0.09867587425060322,-0.2636161698030526,True,-0.10727937229778198,0.03755344779515847,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
5,False,0.1778044884509561,-0.04787266838685115,True,0.2966610959699146,-0.0694587080054615,True,0.05366322982969952,-0.04783603800521121,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
6,False,-0.14429771908763506,0.055662884560920424,True,-0.17080432172869148,0.09660182212641953,True,-0.008403361344537815,-0.18686955973134245,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
7,False,0.051585015896773834,0.015196810575402838,True,-0.021277618288892748,-0.03852754928609675,True,-0.2551392965024792,0.06476108612221178,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
8,False,0.11854351363725137,0.009153181972417634,True,0.2113208783249623,0.06795338693533161,True,-0.016632626001009315,0.0422723790416091,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
9,False,-0.09080432172869149,0.09390685501904034,True,-0.03827130852340937,0.04290610366618181,True,0.010708283313325332,-0.07880391377167158,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
10,False,-0.0015369837138703565,-0.13398890813582748,True,-0.03025936686682264,-0.09874590556974926,True,0.16008645994780932,-0.05406967844360648,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
11,False,0.13680672268907562,-0.04187574647947659,True,0.004561824729891957,0.06939104989836414,True,0.13440576230492196,-0.2914731076943422,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
12,False,0.1768436427959928,-0.09953202698127024,True,0.051933707650765604,0.2516608254499161,True,0.051741538519772944,-0.2125984864025057,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
13,False,0.1020408163265306,0.07156070475637832,True,-0.08321928500081766,0.04940312684997175,True,0.011380552220888355,0.11132857418735519,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
14,False,0.04672268907563025,-0.025227818903449512,True,0.07726290516206481,-0.21044577148147395,True,0.052292917166866744,0.018288016083336647,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
15,False,0.15596844225192763,-0.16081152614851557,True,0.16221679278898485,-0.21201784507081572,True,0.11828608208998273,0.004365833100682864,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
16,False,0.19610009487282276,0.056769035291405125,True,0.04615532480352257,0.029031169293372225,True,-0.11848614598365266,0.0015531707888450032,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
17,False,0.03988468119263813,-0.002836810517590883,True,0.061797228932208,-0.0021895362837228644,True,0.12513218051280686,0.3244364869277784,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
18,False,-0.04826046244998369,0.10300485021758114,True,0.017671492718003983,-0.10570585033542416,True,0.04283416169690096,-0.1719566762496042,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
19,False,-0.11434471550605291,-0.10182366254101136,True,-0.23296355099532243,-0.10992306432701784,True,0.05037698721791244,0.15766700853037496,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
