,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,False,-0.01748781120443055,-0.02213813763116495,True,-0.06250451202462678,-0.13682191648430206,True,-0.11837902969152991,0.1586360772561396,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
1,False,-0.16475390156062425,-0.1226752629410852,True,-0.307563025210084,0.03939299385188416,True,0.074093637454982,0.09064228388394467,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
2,False,0.1417046818727491,-0.079015507406541,True,0.1832893157262905,-0.10834747874212201,True,-0.0809123649459784,0.07638623428559653,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
3,False,-0.036547004705722315,-0.007007177736277931,True,0.013254892639657501,0.24720265022612134,True,-0.14109737164968747,0.09179303194769844,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
4,False,0.06267108514716466,-0.06557519249946558,True,0.09446285401109034,0.08292935216780384,True,-0.22220621530722673,-0.13334885684219444,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
5,False,-0.4273229291716686,-0.03448635514771115,True,-0.2758703481392557,0.10037877148040704,True,0.05421368547418968,0.10150664910575401,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
6,False,-0.18698367494054055,0.04163353183197942,True,-0.1267050949121875,0.07512965808268557,True,-0.003938520766792788,-0.10583964620386915,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
7,False,-0.08216283706658917,-0.08915248687896538,True,-0.13181588997532862,0.16890097236751417,True,0.056952147727045446,-0.1154424205053018,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
8,False,0.10062440251744989,-0.21607493019218388,True,-0.1738712826315841,-0.015845623227744937,True,0.02684918425167279,0.018040301816649323,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
9,False,-0.19346938775510203,-0.22390782445221802,True,-0.11942376950780313,-0.09842779374926844,True,-0.21949579831932772,-0.1852528866668431,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
10,False,-0.11175142922410126,-0.12468728541398859,True,0.038563127489021624,-0.06277186663155315,True,-0.2615857477368628,-0.05509117966004081,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
11,False,0.07518030755096686,-0.09019538921471788,True,-0.08752550237652652,-0.011598478781273238,True,0.2885207056301698,-0.053647920441690714,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
12,False,-0.34544306715058953,-0.12515484125967397,True,-0.12968540535984688,0.22983916681663785,True,0.03337103126426909,0.13332875086204302,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
13,False,-0.16058779785702867,-0.009670483297282815,True,-0.12975724575648667,0.035443812787122456,True,0.03073450676689543,0.19462543206494637,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
14,False,-0.0845699470836452,0.08968731773711287,True,-0.030879316283238988,0.015896767966616345,True,0.11194352450424584,0.10388375256618373,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
15,False,0.23805407591915342,0.11746689759860765,True,0.19531287608698752,0.11162849362505603,True,-0.012246074109216083,-0.016265904369043425,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
16,False,-0.09969732114018084,-0.11994647396777866,True,0.006198050326305217,-0.10823956597960893,True,-0.11142076516823102,0.22103458594160144,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
17,False,-0.08892840258077185,-0.06746587551345977,True,0.005140647799104587,-0.011535806126858792,True,-0.05669125610227487,-0.09395569935756512,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
18,False,-0.1865546218487395,0.014681787548461677,True,-0.04912364945978391,0.04118612055098796,True,-0.39860744297719086,0.16058954886766488,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
19,False,-0.16626626135726255,0.15912413607177522,True,-0.22109568453894946,-0.03757612182611079,True,-0.21316680213318404,0.10955032367824645,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
