,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,False,-0.40422604172722165,0.13918598503213211,True,-0.20095808931581877,0.20853928608080854,True,0.05774657738960309,-0.1436978510534284,1000,random,uniform,SHAP,10,1,LEFTIST'>
1,False,0.21481726788932348,0.1955884411360411,True,0.26563425599217416,0.3593017564175968,True,-0.28411316075684717,0.07433570921479882,1000,random,uniform,SHAP,10,1,LEFTIST'>
2,False,0.1963383631246505,0.022012171594238638,True,-0.40422604172722165,-0.0019686593791803583,True,0.07622548215427606,0.019039641785924856,1000,random,uniform,SHAP,10,1,LEFTIST'>
3,False,0.17323973216880928,0.05659394105436407,True,0.2748737083745107,0.36411923669342017,True,0.07160575596310784,0.14033447920835795,1000,random,uniform,SHAP,10,1,LEFTIST'>
4,False,-0.18247918455114576,0.09280450473109636,True,-0.07622548215427606,0.2460803088241675,True,-0.14552137502179976,-0.2805331212668795,1000,random,uniform,SHAP,10,1,LEFTIST'>
5,False,0.4365641250653993,0.08827652550532275,True,-0.17785945835997752,0.17983835640100382,True,0.4781416607859135,0.3509643603053986,1000,random,uniform,SHAP,10,1,LEFTIST'>
6,False,0.26563425599217416,0.0588406538575837,True,-0.06698602977193958,0.13496658523339328,True,0.353409053624371,0.13658665940308587,1000,random,uniform,SHAP,10,1,LEFTIST'>
7,False,-0.41346549410955813,0.038968595653570096,True,-0.41808522030072637,0.342362046088677,True,-0.05774657738960309,0.2992810590637847,1000,random,uniform,SHAP,10,1,LEFTIST'>
8,False,-0.025408494051425357,0.02742475718901084,True,0.05312685119843485,0.06443440395397762,True,-0.030028220242593606,-0.10924383035665104,1000,random,uniform,SHAP,10,1,LEFTIST'>
9,False,-0.09008466072778082,-0.07710911104685428,True,-0.17323973216880928,0.36512987872975444,True,0.2517750774186695,0.1499757625271026,1000,random,uniform,SHAP,10,1,LEFTIST'>
10,False,-0.011549315477920619,-0.14410357800380025,True,0.15938055359530454,0.2041459592954722,True,-0.12704247025712678,-0.04750978273422686,1000,random,uniform,SHAP,10,1,LEFTIST'>
11,False,0.05312685119843485,0.24171860829982109,True,0.0392676726249301,0.05833917336900861,True,-0.15938055359530454,-0.3010223498242892,1000,random,uniform,SHAP,10,1,LEFTIST'>
12,False,-0.4550430298300724,0.06715474105590553,True,-0.36264850600670734,0.21822944967872746,True,0.3072117917126884,-0.22392911238813873,1000,random,uniform,SHAP,10,1,LEFTIST'>
13,False,-0.18709891074231402,-0.07692368464214881,True,-0.13166219644829505,0.07528714937397558,True,0.060057882468463775,0.038858028169230355,1000,random,uniform,SHAP,10,1,LEFTIST'>
14,False,-0.31645124409502495,0.11860295146335874,True,-0.08546493453661257,0.07649860560195106,True,-0.2748737083745107,0.19333970638000697,1000,random,uniform,SHAP,10,1,LEFTIST'>
15,False,-0.2610145298010059,0.010791371102196863,True,-0.21943699408049172,0.1770424589719952,True,-0.06236630358077134,0.3038161704906047,1000,random,uniform,SHAP,10,1,LEFTIST'>
16,False,0.5012402917417548,0.017051877082379503,True,0.1917186369334823,0.2618678605736518,True,0.0069297556694381274,0.17981758960914004,1000,random,uniform,SHAP,10,1,LEFTIST'>
17,False,0.2517750774186695,-0.062018868909279115,True,-0.4920008393594183,0.11244421801993451,True,0.006929589286752371,-0.013932153064192734,1000,random,uniform,SHAP,10,1,LEFTIST'>
18,False,-0.06698602977193958,0.046126289013395404,True,-0.3349381906895095,0.16484532016417622,True,0.2471553512275012,0.31389261877819924,1000,random,uniform,SHAP,10,1,LEFTIST'>
19,False,0.32107097028619314,-0.06885227664043088,True,0.18709891074231402,0.07223633433768224,True,0.353409053624371,0.11501438414603657,1000,random,uniform,SHAP,10,1,LEFTIST'>
