,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,False,0.7864454616882807,0.172961327650468,True,0.5422534284123622,-0.2019699259758665,True,0.7425853364778388,0.15588972521610708,DL,False,Saliency_PTY'>
1,False,0.41503001200480194,0.021092559878066124,True,0.21890175879966733,0.0506750202967747,True,0.41778002203469383,0.1981003255825668,DL,False,Saliency_PTY'>
2,False,0.4510473134879973,0.06755835294784251,True,0.21250359210334122,-0.05813422519735512,True,0.46366902507545465,-0.3321720997372531,DL,False,Saliency_PTY'>
3,False,0.8293375237652157,-0.03916030177837916,True,0.6876856161556543,-0.15542381241396022,True,0.836554396149625,-0.08804748083112175,DL,False,Saliency_PTY'>
4,False,0.6343009437829201,-0.1553848271057408,True,0.6146436110905628,-0.24827130796309518,True,0.3525201181713285,-0.18823243695717934,DL,False,Saliency_PTY'>
5,False,0.2732358520800072,0.17716917282539998,True,0.22107815056954216,-0.15717487390719861,True,0.17266139706371403,0.08141801936319568,DL,False,Saliency_PTY'>
6,False,0.9094694667303321,-0.16553194105053318,True,0.7867087068414838,-0.08612902757188849,True,0.6310211235095993,-0.24982866779346935,DL,False,Saliency_PTY'>
7,False,0.8878536777446119,-0.13292466398664896,True,0.7116425188791781,-0.0856859075358046,True,0.7767097567094455,-0.12898744409988025,DL,False,Saliency_PTY'>
8,False,0.8546557990427484,-0.06920278467371452,True,0.7722755169367304,-0.3991753305099326,True,0.7996649245990648,-0.5552489241346054,DL,False,Saliency_PTY'>
9,False,0.5828387036881622,0.003984922760822576,True,0.3773501853625653,-0.06248755164625858,True,0.4363447140932179,-0.36117601795408094,DL,False,Saliency_PTY'>
10,False,0.8758261517997598,0.09030531360648288,True,0.8333242039290479,-0.44113553943915434,True,0.758050553532698,-0.5897770208181599,DL,False,Saliency_PTY'>
11,False,0.34524509035348194,-0.022113206521414575,True,-0.09248728425884296,-0.08502087416901513,True,0.3667955147821114,-0.07834569897650658,DL,False,Saliency_PTY'>
12,False,0.41118847539015607,-0.044970771853839936,True,0.3013909701648727,0.020658653893935966,True,0.21438694798330815,-0.014780293037930766,DL,False,Saliency_PTY'>
13,False,0.4488463109651718,0.002172075568223196,True,0.3575397324742626,-0.08738506120880239,True,0.1906026358842011,0.00043996258024587296,DL,False,Saliency_PTY'>
14,False,0.6223588174675042,-0.022976078592753933,True,0.505375719126359,0.07402836401390128,True,0.5072493616823219,0.13224955050187548,DL,False,Saliency_PTY'>
15,False,0.34372449671849914,-0.039636034183967765,True,0.30570441522998515,0.005698803198954206,True,0.2406045655088437,-0.25769265564426946,DL,False,Saliency_PTY'>
16,False,0.741911487237382,-0.02775491748332755,True,0.5285778801771623,0.2524337945507732,True,0.5190040897120519,0.08183153874933013,DL,False,Saliency_PTY'>
17,False,0.8790040189736851,-0.2368044087273908,True,0.6687292103709355,0.42006772953328697,True,0.8152100623113043,0.2788768887310723,DL,False,Saliency_PTY'>
18,False,0.3556163873676279,-0.1413931067584245,True,0.3907818554841699,-0.03912579170007938,True,0.2526688784594669,-0.2869525043820963,DL,False,Saliency_PTY'>
19,False,0.42204081632653057,-0.21957584170404285,True,0.37949428577320743,-0.31235230158537336,True,0.17614347505964761,-0.27918952053763035,DL,False,Saliency_PTY'>
