,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,False,0.9294775949961142,0.5072378511587483,True,0.8821371399965438,0.787135216445618,True,0.8792029671481004,-0.8802358674794967,DLS,False,Saliency_PTY'>
1,False,0.9419810592431104,0.7431156611988963,True,0.9105256993377444,0.9738837580922602,True,0.8954063425733441,0.9909859000286361,DLS,False,Saliency_PTY'>
2,False,0.9376630444746784,0.20404189620496022,True,0.9141029466548548,0.37110388988457726,True,0.9182288081266857,0.24015031224208716,DLS,False,Saliency_PTY'>
3,False,0.9673838211348776,-0.5534161482776094,True,0.9517942811666551,-0.8142661650806621,True,0.9428752946221828,0.8148965511695225,DLS,False,Saliency_PTY'>
4,False,0.9287808257603106,0.45497511057336637,True,0.9482150292371783,0.4949585676765135,True,0.9153062291218981,0.36937226686423524,DLS,False,Saliency_PTY'>
5,False,0.9546358369622902,0.35486171273740025,True,0.9390431715683175,0.4212122773486832,True,0.9267315605080559,0.7394572532606396,DLS,False,Saliency_PTY'>
6,False,0.9503683712827828,0.41015365534278947,True,0.9073391169924583,0.911970747739206,True,0.9575985758876358,0.09463428958781891,DLS,False,Saliency_PTY'>
7,False,0.9737458966378404,-0.6816909666497476,True,0.9460671285346163,-0.9757213814620034,True,0.9529972840033937,0.8571661669633808,DLS,False,Saliency_PTY'>
8,False,0.9458001690981597,0.4416457191015707,True,0.9274731428426416,0.5641598985357158,True,0.9467615059613469,-0.6950674239465798,DLS,False,Saliency_PTY'>
9,False,0.9477876017748865,-0.7319033477718624,True,0.9257754237491848,-0.9164830851967242,True,0.9033996447399314,-0.9425280230977708,DLS,False,Saliency_PTY'>
10,False,0.9340484961654987,0.732548142365978,True,0.8997053098964858,0.9873225646920903,True,0.89895318127171,0.9608282606007167,DLS,False,Saliency_PTY'>
11,False,0.9471456359067087,-0.8433652444615504,True,0.9246043939550787,-0.8713597898730036,True,0.9251795825164862,0.7101504217897693,DLS,False,Saliency_PTY'>
12,False,0.9631311475975092,0.7355471822982397,True,0.9309067275495163,0.7927938004638845,True,0.9357193367840763,0.8479472347444732,DLS,False,Saliency_PTY'>
13,False,0.9553558924690728,0.6042664157704905,True,0.91199195864158,0.8136223141972139,True,0.9330551556997806,0.9071337199158007,DLS,False,Saliency_PTY'>
14,False,0.9475350037126383,-0.7456901496882998,True,0.9346964514674038,-0.8839625127214142,True,0.9158681790189569,-0.9854559525677928,DLS,False,Saliency_PTY'>
15,False,0.9501393562391632,-0.5223084982221293,True,0.9067659730776241,-0.9710082187902056,True,0.9284273427971032,-0.9402391192323044,DLS,False,Saliency_PTY'>
16,False,0.9445864664042962,0.7389665356708988,True,0.9381346672775718,0.985620653090895,True,0.9366792509524474,0.9793339205121185,DLS,False,Saliency_PTY'>
17,False,0.9504057348300724,0.13681599307848497,True,0.9305208545977323,0.3671591440167512,True,0.9259825350934575,0.8752992803482861,DLS,False,Saliency_PTY'>
18,False,0.9618657091453581,-0.41628627051694145,True,0.9489440327807496,-0.5628058413961985,True,0.9371651857756803,-0.7228773982903686,DLS,False,Saliency_PTY'>
19,False,0.96004822120288,0.17778394322734367,True,0.9454039942052592,0.02903711104907248,True,0.9356372384118173,0.09406284710212447,DLS,False,Saliency_PTY'>
