,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,False,0.1085635654924538,0.07276710785064175,True,-0.1178030178747903,-0.05318339303291691,True,0.10394383930128556,0.05749055036312162,1000,random,uniform,SHAP,10,1,LEFTIST'>
1,False,0.4227049464918946,0.11936343884880497,True,0.2610145298010059,0.19398881572201285,True,0.36264850600670734,-0.009343923361744397,1000,random,uniform,SHAP,10,1,LEFTIST'>
2,False,0.27025398218334246,0.01751834610161395,True,0.15014110121296803,0.043953565269749716,True,0.1963383631246505,0.058293196738002574,1000,random,uniform,SHAP,10,1,LEFTIST'>
3,False,0.3903668631537169,0.41930740067037264,True,0.3765076845802121,0.2670782599099279,True,0.41808522030072637,0.26454268457695423,1000,random,uniform,SHAP,10,1,LEFTIST'>
4,False,-0.06698602977193958,-0.058153300557557776,True,0.006929589286752371,0.13182225744037313,True,-0.03464794643376185,-0.034607106768527934,1000,random,uniform,SHAP,10,1,LEFTIST'>
5,False,0.353409053624371,0.10436575301392949,True,0.28181006389048385,0.23951682482561812,True,0.23329617265399646,0.07646000915943382,1000,random,uniform,SHAP,10,1,LEFTIST'>
6,False,0.33031042266852967,0.11857824019655594,True,0.29335261313918365,-0.11203686571411453,True,0.09008466072778082,0.13166550394634305,1000,random,uniform,SHAP,10,1,LEFTIST'>
7,False,0.3395498750508662,0.2554561451120962,True,-0.020788767860257112,0.1572114332207479,True,0.24253562503633297,-0.03174499441477198,1000,random,uniform,SHAP,10,1,LEFTIST'>
8,False,0.3949865893448851,-0.03567888830776951,True,-0.1362819226394633,-0.12502678593193117,True,0.06698602977193958,-0.12643591532557713,1000,random,uniform,SHAP,10,1,LEFTIST'>
9,False,0.42732467268306285,0.19424571982800373,True,-0.05774657738960309,-0.05523031314762069,True,-0.06236630358077134,0.07402636610872423,1000,random,uniform,SHAP,10,1,LEFTIST'>
10,False,0.4642824822124088,-0.015438082653096959,True,0.17785945835997752,-0.09678688593034204,True,0.39960631553605336,0.15770177023655108,1000,random,uniform,SHAP,10,1,LEFTIST'>
11,False,0.22405672027166,-0.14544416966473817,True,0.07160575596310784,-0.06945728895344686,True,0.3118315179038567,0.26123783952734214,1000,random,uniform,SHAP,10,1,LEFTIST'>
12,False,0.14090164883063153,0.14551615309510885,True,-0.05774657738960309,0.23894443956782185,True,0.2748737083745107,0.07393483715765876,1000,random,uniform,SHAP,10,1,LEFTIST'>
13,False,0.33031042266852967,-0.029005166767199213,True,0.24253562503633297,0.019828197169091406,True,0.048507125007266595,-0.08477207341562533,1000,random,uniform,SHAP,10,1,LEFTIST'>
14,False,0.4827613869770819,0.09210639777651099,True,0.12704247025712678,0.08037906441879505,True,0.31645124409502495,0.056601009214815326,1000,random,uniform,SHAP,10,1,LEFTIST'>
15,False,0.3765076845802121,0.4412091763129477,True,0.36264850600670734,0.5150199404576,True,0.36264850600670734,0.138729156930912,1000,random,uniform,SHAP,10,1,LEFTIST'>
16,False,0.24253562503633297,-0.022105766163823145,True,0.18709891074231402,0.18519663218697785,True,0.2610145298010059,0.12992290229801398,1000,random,uniform,SHAP,10,1,LEFTIST'>
17,False,0.10394383930128556,-0.09483514804166317,True,-0.03464794643376185,-0.04815931679171982,True,0.08546493453661257,0.0598762371426979,1000,random,uniform,SHAP,10,1,LEFTIST'>
18,False,0.21943699408049172,-0.13183214129304294,True,0.08084520834544431,-0.29661193225038335,True,0.15014110121296803,0.08248696451148499,1000,random,uniform,SHAP,10,1,LEFTIST'>
19,False,0.44580357744773585,0.10278909576232216,True,0.19871503241893518,0.3901355933227782,True,0.45975107203262694,0.007591571562531005,1000,random,uniform,SHAP,10,1,LEFTIST'>
