,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,False,-0.09037622219984585,-0.014120323194209795,True,0.05232307601043707,-0.14066074077104818,True,-0.11785905000330774,-0.31495502489343813,50,NG,dtw,500,1,NativeGuideCF'>
1,False,-0.0833333357364084,-0.08592351762127759,True,0.0654659000626655,-0.05328116782811635,True,0.029442844268829014,-0.1146352134949735,50,NG,dtw,500,1,NativeGuideCF'>
2,False,-0.012969546318734787,-0.010526911097725898,True,0.02176001660143281,-0.049401514458090434,True,-0.050533195286329616,0.1925148915996609,50,NG,dtw,500,1,NativeGuideCF'>
3,False,-0.1647137919686373,0.003687469047852559,True,-0.1352766040745339,0.18642308627443516,True,-0.03135804844184261,-0.021281993588612845,50,NG,dtw,500,1,NativeGuideCF'>
4,False,-0.11224784185359446,-0.020638275990082174,True,0.07526417123858901,-0.023001131260074466,True,-0.11988472968188779,-0.3506252592786543,50,NG,dtw,500,1,NativeGuideCF'>
5,False,-0.036114779945733484,-0.2249721605691333,True,-0.18969864466176495,0.02755438293622407,True,-0.11982230846357053,-0.05776332977868337,50,NG,dtw,500,1,NativeGuideCF'>
6,False,-0.05541682680227622,-0.029412473354667713,True,0.03932961971496033,0.1002780824380113,True,-0.10670380342691314,0.02462567142549609,50,NG,dtw,500,1,NativeGuideCF'>
7,False,-0.03568769787586082,0.24802930079280516,True,-0.06393045204948956,-0.14294415838227356,True,0.15274142563289017,-0.20810160761968824,50,NG,dtw,500,1,NativeGuideCF'>
8,False,-0.028428736106540314,0.005095609543028026,True,-0.05354398776823049,-0.16412935892620936,True,-0.10492700742025436,-0.06865061114051785,50,NG,dtw,500,1,NativeGuideCF'>
9,False,0.034048888405624325,0.07164395897471687,True,0.10723976495588715,0.068149646652806,True,0.01022907366769814,0.105015187754042,50,NG,dtw,500,1,NativeGuideCF'>
10,False,0.0053795722235483335,0.06511876486965851,True,0.1035087334084523,0.05756365385358325,True,-0.11220250637686524,-0.23834879421429872,50,NG,dtw,500,1,NativeGuideCF'>
11,False,-0.2032897121147471,-0.07641352532949693,True,-0.22888702290075236,0.017861182452880715,True,-0.19637411595492582,0.019434807960457098,50,NG,dtw,500,1,NativeGuideCF'>
12,False,-0.09445604939215715,-0.012993847193924348,True,-0.2044706956338613,0.2558354943366274,True,-0.026843381601533222,-0.033985307605634396,50,NG,dtw,500,1,NativeGuideCF'>
13,False,-0.016810759370457024,0.11708314139839111,True,-0.04135446805132427,0.11474735361484346,True,-0.045100865853883274,0.18876894364826313,50,NG,dtw,500,1,NativeGuideCF'>
14,False,-0.1813073372875106,-0.015664528599672368,True,-0.13880550615182025,-0.1197095026575577,True,-0.12242447754857341,-0.03686826045867949,50,NG,dtw,500,1,NativeGuideCF'>
15,False,0.08635927242309065,-0.05113477832990348,True,-0.07670509347034249,-0.04094716285297093,True,0.12651297194795372,-0.1395706372520033,50,NG,dtw,500,1,NativeGuideCF'>
16,False,0.05402679754065919,0.11577852145512846,True,0.12769533747610026,0.0736706659164941,True,-0.11405657258583607,-0.24668951053760496,50,NG,dtw,500,1,NativeGuideCF'>
17,False,-0.10440629202396887,-0.08426894743988236,True,-0.10906471443718185,0.0946269759367146,True,0.0727098096247879,-0.0789499449973386,50,NG,dtw,500,1,NativeGuideCF'>
18,False,-0.33522208883553417,-0.010779522007833962,True,-0.27942376950780307,-0.18122890031944122,True,-0.2238175270108043,-0.05595161045350626,50,NG,dtw,500,1,NativeGuideCF'>
19,False,-0.03333333429456335,-0.01704043590274903,True,0.024255524234516563,-0.007600195986219836,True,0.09407046498468377,0.13729822497403082,50,NG,dtw,500,1,NativeGuideCF'>
