,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,False,-0.15476082740413627,-0.0495164601839556,True,0.08555948224327836,0.12224904494007732,True,-0.21990210504789012,0.05685216267380391,1000,random,uniform,Lime,10,1,LEFTIST'>
1,False,-0.06236630358077134,0.019345934826525548,True,0.020788767860257112,0.014655491397746754,True,-0.04388739881609834,-0.35036515202136825,1000,random,uniform,Lime,10,1,LEFTIST'>
2,False,-0.12704247025712678,-0.05090093989097225,True,-0.2702994144745239,0.01909789170480123,True,-0.009248561093631051,-0.13710949773980222,1000,random,uniform,Lime,10,1,LEFTIST'>
3,False,0.020788767860257112,-0.016806648296047187,True,0.18017797366684024,-0.09941503296963562,True,0.22176283106454858,-0.08863270028152105,1000,random,uniform,Lime,10,1,LEFTIST'>
4,False,0.002309863095584124,0.05462888024059623,True,-0.04388739881609834,0.10310582654278093,True,-0.18249671208788304,-0.12320629230376867,1000,random,uniform,Lime,10,1,LEFTIST'>
5,False,-0.04388739881609834,0.13946363807594125,True,-0.12704247025712678,0.134576671536538,True,0.06698602977193958,0.1659422559723797,1000,random,uniform,Lime,10,1,LEFTIST'>
6,False,-0.24253562503633297,-0.021113643642961144,True,-0.13166219644829505,0.04929450099316087,True,0.025408494051425357,0.22994641329422774,1000,random,uniform,Lime,10,1,LEFTIST'>
7,False,0.4689022084035771,0.1364109206825552,True,0.09470438691894906,0.13143229463494252,True,0.41346549410955813,0.06378866531840637,1000,random,uniform,Lime,10,1,LEFTIST'>
8,False,-0.006929589286752371,-0.026536191906841804,True,-0.08546493453661257,-0.03109342199200418,True,0.06236630358077134,0.08890198723119479,1000,random,uniform,Lime,10,1,LEFTIST'>
9,False,-0.1917186369334823,0.10914504533353815,True,-0.13628519483228319,0.14801267342357466,True,0.062387277619898256,-0.16071767246584437,1000,random,uniform,Lime,10,1,LEFTIST'>
10,False,-0.3903668631537169,0.10320231632918625,True,-0.20789267008314385,0.16505414068691177,True,-0.0069297556694381274,-0.1147467549987988,1000,random,uniform,Lime,10,1,LEFTIST'>
11,False,0.12308949919151912,-0.24220818998430155,True,0.0334777854440882,0.20557282089472778,True,0.06794630169851452,0.01579812169902888,1000,random,uniform,Lime,10,1,LEFTIST'>
12,False,-0.41808522030072637,-0.010854646675708221,True,-0.20557781550698703,-0.09663266786504597,True,-0.18247918455114576,0.052377834708919206,1000,random,uniform,Lime,10,1,LEFTIST'>
13,False,0.14090164883063153,0.007512386863610037,True,-0.030028220242593606,0.08849502975146435,True,0.28411998244696324,0.017181170875918365,1000,random,uniform,Lime,10,1,LEFTIST'>
14,False,-0.26563425599217416,0.07726581933131622,True,-0.28414727412201274,-0.053025076553250616,True,-0.08087045396426006,-0.00608496811354582,1000,random,uniform,Lime,10,1,LEFTIST'>
15,False,-0.18247918455114576,-0.004720978818768674,True,-0.23329617265399646,0.10928422664931926,True,-0.15014110121296803,0.049735655178400895,1000,random,uniform,Lime,10,1,LEFTIST'>
16,False,-0.39960631553605336,0.12787476788140043,True,-0.2293160095737958,-0.15355111514035188,True,-0.3083092979882725,0.04035998052678461,1000,random,uniform,Lime,10,1,LEFTIST'>
17,False,0.020788767860257112,0.024111197419925477,True,-0.03464794643376185,0.07292476312102489,True,-0.15476454328411818,0.09947382487009697,1000,random,uniform,Lime,10,1,LEFTIST'>
18,False,-0.04388739881609834,-0.010679740787055143,True,0.020788767860257112,0.02858210310469447,True,-0.011550424815688801,-0.05661993477183897,1000,random,uniform,Lime,10,1,LEFTIST'>
19,False,-0.41346549410955813,0.058647931716273353,True,-0.25639480360983774,0.13208291642746914,True,-0.353409053624371,-0.054889205177356154,1000,random,uniform,Lime,10,1,LEFTIST'>
