,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,False,0.013302598150011197,-0.14992363828900823,True,0.10634620804674752,-0.23292389089075505,True,0.06219660575132973,0.08077100105887773,50,NG,dtw,500,1,NativeGuideCF'>
1,False,-0.18588681606356908,0.2468463380131399,True,-0.16230881898601482,-0.10820581876679644,True,-0.09604072129349991,-0.21383008903682393,50,NG,dtw,500,1,NativeGuideCF'>
2,False,-0.04246019505014934,0.00820724196731582,True,-0.051258647431059165,-0.14263535436665462,True,-0.18555810108804624,0.027398100622807706,50,NG,dtw,500,1,NativeGuideCF'>
3,False,-0.015990396158463382,-0.021315466045004172,True,0.09570687679110616,-0.1825324395293705,True,-0.20959480801159322,0.044588798210708824,50,NG,dtw,500,1,NativeGuideCF'>
4,False,0.24864942742887122,-0.1575154952363405,True,0.18098873927760054,0.07006556529063665,True,0.1739777666231751,0.07038970596944956,50,NG,dtw,500,1,NativeGuideCF'>
5,False,0.09379052053058436,-0.209881800064772,True,0.1539163432158335,-0.31189567275512564,True,0.26216203357729645,0.19363206768565547,50,NG,dtw,500,1,NativeGuideCF'>
6,False,-0.1667951312055819,-0.028882905167422084,True,-0.10523291438229906,0.10155247728066666,True,-0.10542529630987184,0.23750413146729102,50,NG,dtw,500,1,NativeGuideCF'>
7,False,-0.12428538546950105,0.07663515594001642,True,0.05212587678175827,0.13877079274447573,True,-0.08749340001543074,-0.21803776507002842,50,NG,dtw,500,1,NativeGuideCF'>
8,False,-0.014549819927971188,-0.16951766119841585,True,0.131140456182473,-0.2223936412503516,True,0.06905327861002644,-0.018281564018767876,50,NG,dtw,500,1,NativeGuideCF'>
9,False,0.03901127114834508,-0.0010855224285780023,True,0.057989821240744394,-0.3212954485117461,True,0.1665945988239633,-0.11356367123584721,50,NG,dtw,500,1,NativeGuideCF'>
10,False,-0.025504936167001474,-0.24460892219269492,True,0.031629762187949634,-0.08648592544652983,True,0.10038907057375053,0.11732180067954646,50,NG,dtw,500,1,NativeGuideCF'>
11,False,-0.039300527824820554,0.09364888036267455,True,-0.10685581193392837,0.11191390940899372,True,0.20354500648924814,0.08257581593336885,50,NG,dtw,500,1,NativeGuideCF'>
12,False,0.19744489101694204,-0.09284402321123085,True,0.18438115704549757,-0.19026694291303187,True,-0.057105807691351027,0.04325817849611182,50,NG,dtw,500,1,NativeGuideCF'>
13,False,-0.14872977065193024,-0.0077756509539832095,True,-0.1432550551678101,0.21597761031124546,True,-0.09455890165116261,-0.0004899335104704364,50,NG,dtw,500,1,NativeGuideCF'>
14,False,0.028187951699642222,-0.09687062582570487,True,0.01776966678065587,-0.20944689028639082,True,-0.2540162830787454,0.14301428108261044,50,NG,dtw,500,1,NativeGuideCF'>
15,False,0.13787969843643727,0.0017811165856617718,True,0.1484451925694976,-0.27053619045520594,True,0.21640052983440836,0.03924131289529909,50,NG,dtw,500,1,NativeGuideCF'>
16,False,-0.01920814425869998,0.2732973828557391,True,0.23123869731915705,0.08534699945874835,True,-0.14876083974568796,0.24293846140133857,50,NG,dtw,500,1,NativeGuideCF'>
17,False,0.1204448974986467,-0.12985859118144702,True,0.0672608123247329,0.10486788288577091,True,0.10041319502332707,0.1083450669616328,50,NG,dtw,500,1,NativeGuideCF'>
18,False,-0.2546999928703617,0.16323643799706436,True,-0.002689140196217997,0.23480407446677135,True,-0.05733768728390319,0.18864709909935273,50,NG,dtw,500,1,NativeGuideCF'>
19,False,-0.10478294287917392,-0.07646922630114142,True,-0.05162312722049128,0.10429769411168259,True,0.10415866320115869,0.03441931013569974,50,NG,dtw,500,1,NativeGuideCF'>
