,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,transformer,epochs,explanation
0,False,-0.18148194495845266,0.038624206394960205,True,-0.06689368714416233,0.08025758560177514,True,-0.16021459005395228,-0.1835674041354686,authentic_opposing_information,100,TSEvo'>
1,False,-0.1371712282176571,0.07301688264191421,True,-0.12580785884643234,0.31955431012397306,True,-0.09156190747929471,0.11472017797419405,authentic_opposing_information,100,TSEvo'>
2,False,0.44842379932786336,-0.15211617078117187,True,0.4890190254580163,-0.15412372554170012,True,0.4870696613708889,0.3064484181431031,authentic_opposing_information,100,TSEvo'>
3,False,-0.37863349286190867,0.026148093988756033,True,-0.3372851247338894,0.189905646679476,True,-0.35586411636708215,-0.0006476946075533643,authentic_opposing_information,100,TSEvo'>
4,False,-0.24680018124004652,-0.09542986396493758,True,-0.22459770484609393,-0.19391768328941503,True,-0.24653345854092001,0.016800479760980567,authentic_opposing_information,100,TSEvo'>
5,False,-0.255271378740273,-0.12484805402494414,True,-0.11261392261399644,-0.10993014843036647,True,-0.2308730965025255,0.06112669087738079,authentic_opposing_information,100,TSEvo'>
6,False,0.32491910467248786,-0.013611030255397697,True,0.41191787433183225,0.06009589957009936,True,0.4223247144300411,-0.029104062478829414,authentic_opposing_information,100,TSEvo'>
7,False,-0.3099986786126241,0.05596299598022191,True,-0.2039743234936929,-0.2984162490045585,True,-0.24675722419491505,0.09829027206883814,authentic_opposing_information,100,TSEvo'>
8,False,-0.007838548340393508,-0.2129282285030482,True,-0.0012843670381765876,-0.3104365082558852,True,0.022528355389543876,0.3702427206464958,authentic_opposing_information,100,TSEvo'>
9,False,0.09114659586889787,-0.024837066422726116,True,0.08346121986042461,0.0435869033031684,True,0.14009665582232536,0.10619623796742138,authentic_opposing_information,100,TSEvo'>
10,False,-0.16072509296675846,-0.18686580365560773,True,-0.219455765763215,-0.20535045201413227,True,-0.24402934974316515,0.14007990483085622,authentic_opposing_information,100,TSEvo'>
11,False,-0.49802854209010466,-0.010377772364700125,True,-0.42154956253699905,0.023134250479258833,True,-0.4650831389919813,-0.21613095852817207,authentic_opposing_information,100,TSEvo'>
12,False,0.419076888302022,0.0032266464250946146,True,0.3959446368439583,0.4173767747832701,True,0.35930083052027534,0.13885174757865826,authentic_opposing_information,100,TSEvo'>
13,False,0.26083715566922233,0.0067934903858790615,True,0.24240481616640028,-0.020854187625299572,True,0.22957383057243436,-0.1535250048088068,authentic_opposing_information,100,TSEvo'>
14,False,0.1577266859880587,0.10351380352369796,True,0.15583933060898572,0.11013539665588555,True,0.18775633432065372,-0.25613521056819716,authentic_opposing_information,100,TSEvo'>
15,False,0.2408019713396382,0.1079948521225481,True,0.26511106356613723,0.17969225100544384,True,0.24402866845209503,0.09910789238310955,authentic_opposing_information,100,TSEvo'>
16,False,-0.046543090857742206,-0.00491334699028284,True,0.03688557809070373,-0.19537822750964132,True,0.08913405785470244,0.16502096766131413,authentic_opposing_information,100,TSEvo'>
17,False,0.03640725318902446,-0.03862523065418235,True,0.027230850840328457,-0.36356424096503154,True,0.043428126080316536,0.09096703198762746,authentic_opposing_information,100,TSEvo'>
18,False,0.12392758006234894,0.07370045349174102,True,0.15041985139006542,-0.0967559264084605,True,0.1187117349140729,0.040662891471753865,authentic_opposing_information,100,TSEvo'>
19,False,0.4188773222829148,-0.11497106680446872,True,0.43405240825250424,-0.11410405355873168,True,0.4188014744713065,-0.07757544354473057,authentic_opposing_information,100,TSEvo'>
