,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,False,-0.23776354491295532,0.06909425812546398,True,-0.18837796920298389,-0.06002728639730903,True,-0.1877715220011692,0.10621517322008053,GRAD,True,Saliency_PTY'>
1,False,0.10004397553617927,-0.09558082498536877,True,-0.06196107797838687,0.07828156240563273,True,0.12117285586570314,0.06286920076388441,GRAD,True,Saliency_PTY'>
2,False,-0.06531188226253097,0.05882263432826485,True,-0.19767836428613542,-0.11732961401295562,True,-0.20612034525926579,-0.007897149335064232,GRAD,True,Saliency_PTY'>
3,False,-0.13079540618445015,0.10066772443140931,True,-0.038963044221460956,-0.0232267627659951,True,-0.0729897968531092,0.2710228234795668,GRAD,True,Saliency_PTY'>
4,False,0.20665572351213826,0.09420772574647134,True,-0.18435584499567695,-0.11176729482784631,True,0.03625003083041203,-0.07493127127867083,GRAD,True,Saliency_PTY'>
5,False,0.049589227568569275,0.12602675405863356,True,-0.08629747508082641,-0.0333219279838868,True,0.16745274073205788,-0.056017172191894636,GRAD,True,Saliency_PTY'>
6,False,-0.33628013150965097,-0.07173104387213851,True,-0.20599385497169534,0.18139331981424203,True,-0.20009275527781858,0.027100896609867774,GRAD,True,Saliency_PTY'>
7,False,-0.052847657306134395,-0.13687570936516785,True,-0.056920694478090804,0.038070334273560845,True,-0.24696765623449266,-0.3626955885460007,GRAD,True,Saliency_PTY'>
8,False,-0.23694893747856405,0.14257740206425884,True,-0.12702784680039048,0.12730782220970827,True,-0.1380250471646728,0.22524647291526156,GRAD,True,Saliency_PTY'>
9,False,-0.07129777421702996,-0.09262990706822559,True,0.12591320385484123,-0.3816030482812218,True,-0.2832918761006395,-0.0425081495377467,GRAD,True,Saliency_PTY'>
10,False,-0.1720349075505088,0.056695436669744165,True,-0.033500730739341456,-0.07767224849814688,True,0.0878757769849595,-0.11915962199178924,GRAD,True,Saliency_PTY'>
11,False,-0.12219459803289079,-0.17035136852588062,True,0.05772787101483639,0.13282318854708305,True,0.05772787101483639,0.03135016595491742,GRAD,True,Saliency_PTY'>
12,False,0.1308463191490996,0.014284666978948164,True,0.012270024480518681,0.05174429623636117,True,-0.11496147417846964,0.1457598378065285,GRAD,True,Saliency_PTY'>
13,False,0.004327601995203684,-0.1295639578266714,True,0.22019857210889332,0.007861423992360807,True,0.19296013602143486,-0.2659100852695727,GRAD,True,Saliency_PTY'>
14,False,0.04943648867462091,-0.04551014534011806,True,0.08284104222474707,-0.20797344678003543,True,0.03342915507197085,0.10481818055867773,GRAD,True,Saliency_PTY'>
15,False,-0.10752818133964918,0.12871259569539859,True,-0.29570249868403525,0.15492817753031254,True,-0.019397839531442394,0.11070062233830368,GRAD,True,Saliency_PTY'>
16,False,-0.12728241162363776,-0.055121001214825646,True,-0.09403850356186538,0.006504359032522141,True,0.08184455575294995,-0.24492898734129379,GRAD,True,Saliency_PTY'>
17,False,-0.16053690404495816,0.09285154615372164,True,-0.18900383817771435,-0.06178278395161278,True,-0.18032168786643255,0.1519461489659434,GRAD,True,Saliency_PTY'>
18,False,0.02109674960633499,0.07960106337898888,True,0.02746170569194458,0.05481293371153532,True,0.02664042103573689,-0.09410934661608887,GRAD,True,Saliency_PTY'>
19,False,-0.2468106971796384,-0.02524041955977034,True,-0.2960831858170243,-0.024093776529886642,True,-0.1703039073002923,-0.005602069978959651,GRAD,True,Saliency_PTY'>
