,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,False,-0.21019754169815522,-0.2219810922838536,True,-0.11552366926212834,-0.18935080211501698,True,0.23400516147534747,0.3002131402681039,1000,random,uniform,Lime,10,1,LEFTIST'>
1,False,-0.4550430298300724,0.0684398501119679,True,-0.27025398218334246,0.12646134708100326,True,-0.1825712605058156,-0.19086972122811052,1000,random,uniform,Lime,10,1,LEFTIST'>
2,False,-0.3118315179038567,-0.18522379655224647,True,-0.08084520834544431,0.007226076535744544,True,-0.3541239748950743,0.0344750267436868,1000,random,uniform,Lime,10,1,LEFTIST'>
3,False,0.15938055359530454,-0.2817787877945848,True,0.263431938089106,-0.1457266458423364,True,0.24506328819808448,-0.16209373250799686,1000,random,uniform,Lime,10,1,LEFTIST'>
4,False,0.3072117917126884,-0.04074095271659276,True,0.13166219644829505,0.005328033100379856,True,0.04401439420713921,0.22082884539550526,1000,random,uniform,Lime,10,1,LEFTIST'>
5,False,-0.13166219644829505,-0.08992330125875957,True,0.07622548215427606,-0.21918794802891794,True,-0.09009331356237264,-0.2704609400149373,1000,random,uniform,Lime,10,1,LEFTIST'>
6,False,0.40198032411893336,0.2181772848548417,True,,-0.22030447324506586,True,-0.03825343653826907,0.12332060566319845,1000,random,uniform,Lime,10,1,LEFTIST'>
7,False,-0.23725987764019812,0.011199346845033898,True,-0.12277565688451754,-0.1580345664306601,True,0.09152591820223197,0.10504056347408278,1000,random,uniform,Lime,10,1,LEFTIST'>
8,False,0.3349301488596979,-0.1932523513476074,True,0.22867644646282823,0.042293039229200274,True,-0.08084714947677815,0.16973755505289947,1000,random,uniform,Lime,10,1,LEFTIST'>
9,False,0.180546848837983,-0.050603495740096,True,-0.2043014223589587,-0.08421228806094996,True,0.29158792721225363,-0.12462077513731394,1000,random,uniform,Lime,10,1,LEFTIST'>
10,False,0.15420865086806657,-0.12233552469072645,True,-0.04761904761904762,-0.1688260950251413,True,0.3409372711687515,0.23541913008627863,1000,random,uniform,Lime,10,1,LEFTIST'>
11,False,0.24253562503633297,0.04917127013993755,True,-0.168620005977641,0.08620860435098181,True,0.14090164883063153,-0.045728371322103625,1000,random,uniform,Lime,10,1,LEFTIST'>
12,False,-0.04297791383345204,-0.18112098343173116,True,-0.14479928553312799,0.047922825341129176,True,0.3028254525590477,0.06063026833551129,1000,random,uniform,Lime,10,1,LEFTIST'>
13,False,-0.2379273242010839,-0.10615378267759995,True,-0.07557602683535145,-0.23630577231217412,True,0.4517874926778168,0.028043783118238262,1000,random,uniform,Lime,10,1,LEFTIST'>
14,False,0.10204097700478824,0.0499687047908355,True,-0.04761904761904762,0.0035627849006536596,True,0.1620641479863479,0.1490699273237302,1000,random,uniform,Lime,10,1,LEFTIST'>
15,False,-0.1933616902172729,-0.07880258849705189,True,-0.13401111977418576,0.11407708339752415,True,0.03130162606389201,-0.11925150435447839,1000,random,uniform,Lime,10,1,LEFTIST'>
16,False,0.2748737083745107,-0.2296984522696863,True,0.0069297556694381274,-0.10214173808813952,True,0.4517375864216853,0.1204860249860152,1000,random,uniform,Lime,10,1,LEFTIST'>
17,False,-0.3487893274332026,0.04892012802209961,True,-0.28873288694801547,-0.0653018656521051,True,-0.3118390051247158,0.07048168366836555,1000,random,uniform,Lime,10,1,LEFTIST'>
18,False,0.23329617265399646,-0.0496721871208905,True,-0.10394383930128556,0.1556225342046559,True,-0.10630731624389264,-0.23375608712608045,1000,random,uniform,Lime,10,1,LEFTIST'>
19,False,-0.13166219644829505,-0.016080062821111834,True,-0.23791589884516473,-0.06977800245727059,True,0.4551632568927857,0.1333159389830284,1000,random,uniform,Lime,10,1,LEFTIST'>
