,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,False,0.3041056422569028,0.0337798087941936,True,-0.007635054021608643,-0.07543474072832364,True,0.21565426170468185,-0.03954340327497392,GRAD,False,Saliency_PTY'>
1,False,0.5249939975990395,-0.09606218885538192,True,0.17858772124526306,0.016657799513423364,True,0.2178726750537075,-0.023252012751514436,GRAD,False,Saliency_PTY'>
2,False,0.09678659319281382,0.017964039108108468,True,0.011276061256201595,0.06834173005387317,True,0.01947573696583588,-0.17289323839118703,GRAD,False,Saliency_PTY'>
3,False,0.4715966386554622,-0.218566711204555,True,0.33944777911164464,0.0493093973768777,True,0.2302521008403361,0.06329608003715827,GRAD,False,Saliency_PTY'>
4,False,0.4297238895558223,-0.011556632294718403,True,0.4941656662665066,0.10561010929363474,True,0.3668275349805229,0.008053854057179713,GRAD,False,Saliency_PTY'>
5,False,0.35558223289315727,-0.05788477081551859,True,0.09829531812725088,0.01705241911831458,True,0.03587034813925571,0.20161995453167714,GRAD,False,Saliency_PTY'>
6,False,0.6056597229168849,0.10193961361551426,True,0.5230723337671452,0.21736341320401215,True,0.3112117418455224,-0.03050269358393539,GRAD,False,Saliency_PTY'>
7,False,0.11774604669028312,-0.08605351249479166,True,0.40569650395947504,0.20095043059137846,True,0.09126520108769291,-0.016644153271417036,GRAD,False,Saliency_PTY'>
8,False,0.33733493397358943,-0.15998231047342568,True,0.31572629051620643,-0.206427588841629,True,0.2567587034813925,-0.040836476706852406,GRAD,False,Saliency_PTY'>
9,False,0.023097238895558224,0.12723401008587637,True,0.13709483793517407,-0.1089112016893312,True,0.11913565426170468,-0.1555644819801298,GRAD,False,Saliency_PTY'>
10,False,0.11126050420168068,-0.03789088458374513,True,0.442651684441741,0.007243851855235175,True,0.28124849939975993,0.10720135683989025,GRAD,False,Saliency_PTY'>
11,False,-0.08513805522208882,-0.02490883501903377,True,-0.04739495798319327,0.06259392100187587,True,-0.2159423769507803,-0.027882175877543217,GRAD,False,Saliency_PTY'>
12,False,0.382953181272509,0.0684814791113014,True,0.26127534277533304,0.1610483527612498,True,0.1297756932359863,-0.03479693393053632,GRAD,False,Saliency_PTY'>
13,False,0.04701080432172868,-0.01617565241759313,True,0.12345738295318126,-0.0004255857741081101,True,0.0052340936374549825,0.022779754842048132,GRAD,False,Saliency_PTY'>
14,False,0.3404081632653061,-0.048142479041690764,True,0.3479951980792317,-0.10610250852692502,True,0.24484993997599036,0.07274972848701337,GRAD,False,Saliency_PTY'>
15,False,0.272797118847539,0.0687811445996225,True,0.1908763505402161,0.05711193284560048,True,0.3575373401690735,-0.17733982686333022,GRAD,False,Saliency_PTY'>
16,False,0.5577430972388956,0.024509369823760466,True,0.33128451380552215,0.029782114125628367,True,0.3890036014405762,-0.10240350232349976,GRAD,False,Saliency_PTY'>
17,False,0.060077798865213014,-0.16932993045060912,True,0.11380787053897323,0.1502243400840655,True,0.06617648792764619,0.027406104687449417,GRAD,False,Saliency_PTY'>
18,False,0.1878031212484994,0.03339095316982674,True,0.1499639855942377,-0.11090497170997135,True,0.025210084033613446,-0.1282666464006396,GRAD,False,Saliency_PTY'>
19,False,0.3654741896758703,-0.08066213407005679,True,0.2692436974789916,-0.22688944073573056,True,0.4069627851140456,-0.01585249022656738,GRAD,False,Saliency_PTY'>
