,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,False,0.06551707846898167,0.023320232373997635,True,0.06008934396238714,0.19856417894372413,True,0.2258033620840783,0.07485396971299813,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
1,False,0.08341136644340466,-0.03370977757238151,True,0.18079665783501356,-0.14885152415993916,True,0.0649715479550527,0.013662513848654505,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
2,False,-0.0018262652139717382,0.061025069807970574,True,-0.06194883844235712,-0.2675170502746697,True,0.209443784276022,-0.023373982051122483,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
3,False,-0.09637110917677466,0.06566361437012758,True,-0.1080990646077637,0.05958950096736606,True,-0.3190100008011239,0.1479007294233042,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
4,False,-0.10789915966386554,-0.0466926668262071,True,-0.14842737094837935,0.10990405221443658,True,0.07217286914765905,0.038878871542892116,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
5,False,0.026519977430894685,-0.062419703556744435,True,0.14245221207854775,0.13668373858114824,True,-0.015998848776443978,-0.024523049357963785,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
6,False,0.259380284557339,0.16501734930399417,True,0.0717271281430093,-0.12532444790946257,True,0.14004325421089892,0.0386829225024917,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
7,False,0.016914949132299545,-0.025284063874455864,True,-0.023690539551771805,-0.01835560988176784,True,-0.07232101830713299,0.1257947408195983,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
8,False,-0.1251860744297719,0.19330731345544616,True,-0.07034813925570228,0.14131949743041716,True,0.03577430972388955,-0.15981809173901104,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
9,False,0.07054021608643457,0.057199823867228654,True,0.3015126050420168,0.12053433350356844,True,-0.07899159663865546,-0.1607811469734551,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
10,False,-0.06300271316853594,0.07252210203412324,True,-0.18242935009700306,0.05963197382641313,True,-0.2858652069301025,0.2613411428855178,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
11,False,-0.2634486147055908,0.07956272478937053,True,-0.31825169025328065,0.11276386453053173,True,-0.3416906918898036,0.24324494311229794,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
12,False,0.012822359949649781,-0.15382221407100785,True,0.0007203573005421225,-0.04008696386857082,True,0.3196945699805939,-0.097316287625434,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
13,False,0.10124880215120972,-0.0788097998917004,True,0.03352545725879715,0.14588803356634747,True,0.04073006841756444,-0.2768514062909245,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
14,False,-0.0067228504905449925,-0.024478936151222007,True,-0.04888472713839145,0.3200031770702925,True,-0.10987058515976389,0.232417334421293,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
15,False,0.16458158360908068,-0.02963115370863228,True,0.274942972326229,0.05057975406578095,True,0.1508464412361022,0.009147716079795074,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
16,False,-0.15486194477791115,0.04989229201922419,True,-0.047490996398559415,0.09007687814748179,True,-0.20019207683073229,-0.10854306739092229,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
17,False,0.2241271681086724,0.0997621057885295,True,0.21029630793826362,0.021496612434197065,True,0.22393507282852784,0.08238289332642344,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
18,False,-0.15345433758451998,0.13962249753111422,True,-0.0691577800764561,0.02409159405235942,True,-0.0649285343177847,0.12427923003673928,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
19,False,0.43861672734575297,-0.033836081406775145,True,0.2847258937856335,0.19623947556065816,True,0.2232872107890781,-0.12311369424676544,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
