,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,False,-0.0392676726249301,0.08709809716258894,True,0.034657100778638504,0.017420566073489685,True,-0.20095808931581877,0.11010971933381673,1000,random,uniform,SHAP,10,1,LEFTIST'>
1,False,0.505860017932923,0.03168712154790964,True,0.49662056555058653,-0.3141828141324306,True,0.505860017932923,0.1504708693827062,1000,random,uniform,SHAP,10,1,LEFTIST'>
2,False,0.09470438691894906,-0.016256701369343853,True,0.07623646538943613,0.12969513679786324,True,-0.3487893274332026,-0.0982877075683367,1000,random,uniform,SHAP,10,1,LEFTIST'>
3,False,0.2610145298010059,-0.1209477368834278,True,0.03464794643376185,0.10087222192435856,True,0.06236630358077134,0.1984844456346095,1000,random,uniform,SHAP,10,1,LEFTIST'>
4,False,0.31645124409502495,0.17954875718737542,True,0.14091179890559857,0.20854028969452557,True,0.030028941234231887,-0.2255637816848746,1000,random,uniform,SHAP,10,1,LEFTIST'>
5,False,0.4227049464918946,0.19098254028175818,True,0.3814205716518181,-0.27032909450424714,True,0.21482242575258198,-0.05805211759739698,1000,random,uniform,SHAP,10,1,LEFTIST'>
6,False,-0.1362819226394633,-0.03324717363250067,True,0.03696757416388107,0.2094547818436917,True,-0.36728586939778973,0.05307000685782125,1000,random,uniform,SHAP,10,1,LEFTIST'>
7,False,-0.279493434565679,0.07997052435207523,True,-0.3118390051247158,-0.07321652215745143,True,-0.10394383930128556,0.14629770892443766,1000,random,uniform,SHAP,10,1,LEFTIST'>
8,False,0.3949865893448851,0.1179113916428342,True,0.44580357744773585,-0.30392651885715605,True,0.16400027978647277,-0.1589942404420375,1000,random,uniform,SHAP,10,1,LEFTIST'>
9,False,0.43194439887423114,0.1712062856346731,True,0.32107097028619314,0.420082049986829,True,0.1362819226394633,0.06953945593647572,1000,random,uniform,SHAP,10,1,LEFTIST'>
10,False,0.2517750774186695,0.24065159774010703,True,0.2495551063016162,0.33462109151237457,True,0.15014831138903353,-0.02786678300349945,1000,random,uniform,SHAP,10,1,LEFTIST'>
11,False,0.45966275602124057,-0.01625291795333032,True,0.279493434565679,0.15043389866244122,True,0.26563425599217416,0.07557095347232708,1000,random,uniform,SHAP,10,1,LEFTIST'>
12,False,0.1362819226394633,0.17166265029700148,True,0.41808522030072637,0.6120122945604792,True,0.3256906964773615,-0.0352662071653794,1000,random,uniform,SHAP,10,1,LEFTIST'>
13,False,-0.1362819226394633,0.07338709234957946,True,-0.03696579820009518,-0.047142041446204624,True,-0.15938055359530454,0.11419423140080166,1000,random,uniform,SHAP,10,1,LEFTIST'>
14,False,0.18709891074231402,0.2031348695331158,True,0.17323973216880928,-0.2704256741247709,True,0.14552137502179976,-0.15922501592282903,1000,random,uniform,SHAP,10,1,LEFTIST'>
15,False,0.17785945835997752,0.10347750111191563,True,0.15938055359530454,0.2547332987466729,True,0.020788767860257112,0.1289097373062697,1000,random,uniform,SHAP,10,1,LEFTIST'>
16,False,0.3256906964773615,-0.045140461924143664,True,-0.002309863095584124,0.0031931644707240497,True,0.29797233933035194,-0.1415432828796615,1000,random,uniform,SHAP,10,1,LEFTIST'>
17,False,-0.3256906964773615,0.1980865883513067,True,-0.29108468603239246,-0.09883947638945453,True,-0.39960631553605336,0.06451359301018425,1000,random,uniform,SHAP,10,1,LEFTIST'>
18,False,0.2471553512275012,0.041407390081751434,True,0.12242862313259656,-0.10321316294169017,True,-0.07622548215427606,-0.03262762204067226,1000,random,uniform,SHAP,10,1,LEFTIST'>
19,False,0.20095808931581877,-0.03505262709933162,True,0.27257038966456637,0.07139595954805222,True,0.4827613869770819,0.23125863327162863,1000,random,uniform,SHAP,10,1,LEFTIST'>
