,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,False,-0.13628178351547637,0.09262125078809638,True,-0.036783596255410465,0.11517796851779886,True,-0.04211385628719971,-0.03748084440502411,50,NG,dtw,500,1,NativeGuideCF'>
1,False,-0.05426300753082744,0.01766018835269149,True,-0.02564348828275067,0.005782427303927941,True,-0.11971763349980792,0.015467880233420918,50,NG,dtw,500,1,NativeGuideCF'>
2,False,0.15358935601987345,0.07465123355900742,True,0.14384969570903183,0.13209804013072393,True,0.10842286221895048,-0.15520360997530075,50,NG,dtw,500,1,NativeGuideCF'>
3,False,0.17946009276590058,-0.027570482299484257,True,0.16509752110182022,-0.16432780670418362,True,0.020222885185879055,-0.017499682248977258,50,NG,dtw,500,1,NativeGuideCF'>
4,False,0.03423656233452391,-0.012409527070073973,True,-0.10295011230086473,0.036847737995749745,True,0.11671645172599539,0.1512679264494552,50,NG,dtw,500,1,NativeGuideCF'>
5,False,0.2062424969987995,-0.10981032899288067,True,0.049603841536614644,0.328611617953399,True,0.07467704015620003,-0.2218812513313555,50,NG,dtw,500,1,NativeGuideCF'>
6,False,0.24728995404907408,0.08481154065411592,True,0.18625973237240492,-0.17110893483503187,True,0.2723956027825772,-0.08186844686479745,50,NG,dtw,500,1,NativeGuideCF'>
7,False,-0.039331508609599886,0.052049409770421454,True,-0.06993947618013517,0.22057396029910709,True,0.01618402735217969,-0.16196018617969127,50,NG,dtw,500,1,NativeGuideCF'>
8,False,0.2500600309281888,0.03642660839254126,True,0.20126782977146904,-0.13814482534632244,True,0.29933247028527,-0.03197004473900338,50,NG,dtw,500,1,NativeGuideCF'>
9,False,0.02214962170873415,0.12643498542906254,True,0.06904339782093487,0.074454976524627,True,-0.05453323349113506,0.06589179096960052,50,NG,dtw,500,1,NativeGuideCF'>
10,False,-0.05411764705882353,0.1747068560916255,True,-0.17988427098272533,-0.035080186075587404,True,-0.11346938775510206,-0.13812263131538355,50,NG,dtw,500,1,NativeGuideCF'>
11,False,-0.22701509593459485,-0.022500844709701463,True,-0.13776540311900506,0.03928641480286933,True,-0.0032905009409922303,-0.06999972761471922,50,NG,dtw,500,1,NativeGuideCF'>
12,False,0.044189343264861305,0.026796885517346672,True,-0.035541680657634016,0.07846792595647986,True,0.04843372643532708,-0.07496529060051861,50,NG,dtw,500,1,NativeGuideCF'>
13,False,0.13267707082833133,0.08625613017888041,True,0.02127250900360144,0.13254590306596234,True,0.29382953181272503,0.015222796428549155,50,NG,dtw,500,1,NativeGuideCF'>
14,False,-0.13238895558223288,0.14127484605660612,True,0.042785114045618244,0.09114675193112401,True,-0.037791116446578635,0.016618316358883594,50,NG,dtw,500,1,NativeGuideCF'>
15,False,-0.025887325774296224,0.060824051335895295,True,0.0009125402406523714,-0.07122419763913501,True,-0.22324151992860222,-0.1088518267241588,50,NG,dtw,500,1,NativeGuideCF'>
16,False,0.32478509490442503,0.12326470739665558,True,0.15871872521944766,0.009624409004166078,True,0.21192911781949245,0.17689373346611956,50,NG,dtw,500,1,NativeGuideCF'>
17,False,0.0016328098736973543,0.04978349381694816,True,-0.10329216287268213,0.1563123013369926,True,-0.01299476699934002,-0.024445018060836782,50,NG,dtw,500,1,NativeGuideCF'>
18,False,0.1937141348489893,-0.07058695281105777,True,0.12879060725458338,-0.3288219420032614,True,0.1837258998344653,-0.10419707317956142,50,NG,dtw,500,1,NativeGuideCF'>
19,False,-0.20139773511909073,0.053398492894384655,True,-0.23290665814273095,0.016829442394491523,True,-0.1561036582726079,0.026037149643220885,50,NG,dtw,500,1,NativeGuideCF'>
