,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,False,0.030028220242593606,-0.16879449011250441,True,0.1178030178747903,-0.05059764538606728,True,0.07160575596310784,-0.189677469381184,1000,random,uniform,SHAP,10,1,LEFTIST'>
1,False,0.43194439887423114,0.010129991571030008,True,0.35803737625430326,0.17101895410694856,True,-0.21029854965290287,-0.12753756169750743,1000,random,uniform,SHAP,10,1,LEFTIST'>
2,False,0.38579345348273275,0.0538935034922168,True,0.20973234433003535,0.05871846983682741,True,0.42349871122716737,-0.05734084229281673,1000,random,uniform,SHAP,10,1,LEFTIST'>
3,False,-0.09008466072778082,0.12819130785612054,True,-0.1085635654924538,0.12930707433375208,True,0.29335261313918365,-0.045223865552252836,1000,random,uniform,SHAP,10,1,LEFTIST'>
4,False,0.32107097028619314,-0.055336483503358944,True,0.28873288694801547,0.2631687986671141,True,0.1086026851497774,0.13863808263766386,1000,random,uniform,SHAP,10,1,LEFTIST'>
5,False,0.29335261313918365,-0.08803965812359088,True,0.12242274406595856,0.18365709493253643,True,0.17785945835997752,0.0016877893993722873,1000,random,uniform,SHAP,10,1,LEFTIST'>
6,False,0.44604817141046105,0.14336841075827655,True,0.13700591513022725,-0.0355780201946351,True,0.46628447484676055,-0.0576922494335825,1000,random,uniform,SHAP,10,1,LEFTIST'>
7,False,-0.020788767860257112,0.07854694454780199,True,0.04851877557186531,0.11881436389452435,True,0.14090164883063153,0.12320653393522144,1000,random,uniform,SHAP,10,1,LEFTIST'>
8,False,0.08546493453661257,0.08722079646937779,True,0.13166219644829505,0.15956756445791095,True,0.07160575596310784,0.18627189862179208,1000,random,uniform,SHAP,10,1,LEFTIST'>
9,False,0.21943699408049172,-0.15988392989930103,True,0.3349301488596979,-0.07940136485043722,True,0.025408494051425357,0.09645335616526293,1000,random,uniform,SHAP,10,1,LEFTIST'>
10,False,0.20557781550698703,-0.1585164606290497,True,0.18248356596187068,-0.19039469143727156,True,0.13166219644829505,0.03782741989922531,1000,random,uniform,SHAP,10,1,LEFTIST'>
11,False,0.17323973216880928,0.2105604802485327,True,0.048507125007266595,-0.27118713959430685,True,0.09470438691894906,0.042780853850438116,1000,random,uniform,SHAP,10,1,LEFTIST'>
12,False,0.5012402917417548,0.07390407258900823,True,0.34924242064261785,0.1275099585413491,True,0.3607199170724216,0.027012471153142745,1000,random,uniform,SHAP,10,1,LEFTIST'>
13,False,0.43194439887423114,0.17101596604013664,True,0.011549315477920619,-0.13150073558564818,True,0.3903668631537169,0.2835556298371528,1000,random,uniform,SHAP,10,1,LEFTIST'>
14,False,0.47352193459474534,-0.0010235281916762889,True,0.39960631553605336,-0.08796220298491246,True,0.4689022084035771,0.005363955794685871,1000,random,uniform,SHAP,10,1,LEFTIST'>
15,False,0.20095808931581877,-0.12797689680538107,True,0.1917186369334823,0.2708576255883632,True,0.025410934594515364,0.02228671756613649,1000,random,uniform,SHAP,10,1,LEFTIST'>
16,False,0.41346549410955813,0.10451818358894906,True,0.3487893274332026,0.16199194346096457,True,0.24253562503633297,-0.21267960738759153,1000,random,uniform,SHAP,10,1,LEFTIST'>
17,False,0.40890467799788466,0.07449846824208833,True,0.36231670247353087,-0.03995345736333606,True,0.03480793756034123,-0.1929625282247625,1000,random,uniform,SHAP,10,1,LEFTIST'>
18,False,0.08084520834544431,0.13464411228563256,True,0.002309863095584124,0.08890311868378367,True,-0.15476082740413627,-0.11848007775668405,1000,random,uniform,SHAP,10,1,LEFTIST'>
19,False,0.22867644646282823,0.11290369067825007,True,0.15476082740413627,0.116597545081749,True,0.3903668631537169,0.08025793884108323,1000,random,uniform,SHAP,10,1,LEFTIST'>
