,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,False,-0.27025398218334246,-0.12759504352015782,True,-0.13166219644829505,0.1278453147631,True,-0.03464794643376185,-0.33443593242815717,1000,random,uniform,Lime,10,1,LEFTIST'>
1,False,-0.12242274406595856,0.1748668946406748,True,-0.06236630358077134,0.06676974796772679,True,-0.030028220242593606,-0.07948344367344647,1000,random,uniform,Lime,10,1,LEFTIST'>
2,False,-0.0392676726249301,0.028686850904137584,True,0.13166219644829505,-0.1634399039769059,True,0.048507125007266595,-0.0653511785753938,1000,random,uniform,Lime,10,1,LEFTIST'>
3,False,-0.06698602977193958,0.091381133196161,True,-0.28411316075684717,-0.04262136074119752,True,-0.030028220242593606,-0.012849199169997366,1000,random,uniform,Lime,10,1,LEFTIST'>
4,False,-0.08546493453661257,-0.03351934327298782,True,-0.08546493453661257,0.19088524743515045,True,0.08546493453661257,0.06079454446592732,1000,random,uniform,Lime,10,1,LEFTIST'>
5,False,0.11318329168362205,0.049298897183936846,True,0.12242274406595856,0.02546734588644023,True,-0.025408494051425357,0.04529515597159929,1000,random,uniform,Lime,10,1,LEFTIST'>
6,False,-0.11318329168362205,-0.24252107923477073,True,-0.020788767860257112,0.023498400907168773,True,0.048507125007266595,-0.041364345321168415,1000,random,uniform,Lime,10,1,LEFTIST'>
7,False,0.2517750774186695,-0.052978897668117426,True,0.04388739881609834,-0.07136278433129757,True,0.1362819226394633,0.05317303373649285,1000,random,uniform,Lime,10,1,LEFTIST'>
8,False,-0.09470438691894906,-0.026787322080372322,True,0.05774657738960309,-0.008124211555486567,True,0.20095808931581877,-0.18734667176961642,1000,random,uniform,Lime,10,1,LEFTIST'>
9,False,0.016169041669088866,0.04396463811684736,True,0.016169041669088866,0.06834587657711089,True,-0.13166219644829505,-0.021594271820231322,1000,random,uniform,Lime,10,1,LEFTIST'>
10,False,-0.2471553512275012,-0.09275473844970082,True,0.07160575596310784,0.0067105631551718815,True,-0.15476082740413627,0.07148373372541689,1000,random,uniform,Lime,10,1,LEFTIST'>
11,False,-0.45042330363890404,-0.08693634587400573,True,-0.279493434565679,0.18366489178070938,True,-0.08084520834544431,0.050379133431917376,1000,random,uniform,Lime,10,1,LEFTIST'>
12,False,0.27025398218334246,-0.13543998868830048,True,0.25639480360983774,0.2202457336127443,True,0.44580357744773585,0.19340464537955265,1000,random,uniform,Lime,10,1,LEFTIST'>
13,False,-0.3118315179038567,0.017021048177434703,True,-0.11318329168362205,-0.18301633115421076,True,-0.020788767860257112,-0.13987954493124025,1000,random,uniform,Lime,10,1,LEFTIST'>
14,False,-0.025408494051425357,0.043855000425207305,True,-0.03464794643376185,0.034811105609645454,True,-0.05312685119843485,-0.012255489096266566,1000,random,uniform,Lime,10,1,LEFTIST'>
15,False,-0.07622548215427606,0.14389186988393118,True,-0.09932411311011732,0.13639272670035313,True,-0.10394383930128556,0.12282982980289166,1000,random,uniform,Lime,10,1,LEFTIST'>
16,False,-0.15014110121296803,0.02096174129308667,True,-0.06236630358077134,-0.16044328550166398,True,-0.3025920655215202,0.047211996630410806,1000,random,uniform,Lime,10,1,LEFTIST'>
17,False,0.05774657738960309,0.09392043218479264,True,-0.04388739881609834,0.12547551353026845,True,-0.04388739881609834,-0.004034711666407681,1000,random,uniform,Lime,10,1,LEFTIST'>
18,False,0.025408494051425357,0.09845855265150198,True,0.030028220242593606,-0.003394901932153121,True,-0.002309863095584124,-0.03439498042768514,1000,random,uniform,Lime,10,1,LEFTIST'>
19,False,0.002309863095584124,-0.005842650507103982,True,-0.08084520834544431,0.061173505722480384,True,-0.04388739881609834,-0.055657762617796924,1000,random,uniform,Lime,10,1,LEFTIST'>
