,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,False,-0.15039689757449037,0.01637919484571013,True,-0.37655228654737,-0.05790007318310046,True,0.01672571206207153,-0.25134022007580864,DLS,True,Saliency_PTY'>
1,False,-0.0279003046279014,0.20465129823414713,True,-0.28012313150130197,-0.020229557615733005,True,0.2133253218812169,-0.1614236888746001,DLS,True,Saliency_PTY'>
2,False,-0.05795184633795276,0.1519187222092781,True,-0.22198723231107437,-0.1418442250485897,True,-0.19862538400753027,0.25760175949120473,DLS,True,Saliency_PTY'>
3,False,-0.015324802359485986,-0.13763699996317114,True,-0.09075227381163585,-0.03885798669364839,True,-0.06444247657998788,0.1692541823806486,DLS,True,Saliency_PTY'>
4,False,0.19616765279435053,-0.13589918487530125,True,-0.2344032892460913,-0.029663020865066683,True,-0.3219735884431541,-0.25785411346141507,DLS,True,Saliency_PTY'>
5,False,-0.0014764759748341983,0.12679016727100223,True,-0.09342529013175012,0.014443999000194932,True,0.08390456574230201,-0.024490964777953227,DLS,True,Saliency_PTY'>
6,False,-0.10279327562724987,0.19704010003066794,True,-0.2297702094629909,0.11959747288427378,True,-0.36123615742903886,-0.025139160694266173,DLS,True,Saliency_PTY'>
7,False,-0.029478606532034508,0.09275997502310909,True,-0.05620791297299843,-0.10579041280505448,True,-0.15419731805170056,0.0893094866482351,DLS,True,Saliency_PTY'>
8,False,-0.16643448143906875,0.10802660385851516,True,-0.2986045376690542,0.05204872045862737,True,-0.09800745695020108,0.08281629121055882,DLS,True,Saliency_PTY'>
9,False,-0.06333572802392215,-0.21999022442292387,True,-0.13135544879559416,-0.025988501927964848,True,0.042461412517645555,0.25599470383383777,DLS,True,Saliency_PTY'>
10,False,-0.06063734089750103,0.026230883684920436,True,-0.1076300072689481,0.06583404028097349,True,-0.34183785214638013,-0.09893108184716895,DLS,True,Saliency_PTY'>
11,False,-0.14148848193282093,0.05566813560862949,True,0.02623994137038018,-0.0959785998638562,True,-0.13644769512597693,0.18665370299710857,DLS,True,Saliency_PTY'>
12,False,0.07051445603949531,0.011154860330748717,True,-0.09780380509160326,-0.013447978400066361,True,0.11928907617367332,0.1333604871488869,DLS,True,Saliency_PTY'>
13,False,0.12555137082555629,0.10974322584617763,True,-0.04261415141159392,0.10863531246513256,True,0.10829187580939102,0.08893395290052375,DLS,True,Saliency_PTY'>
14,False,0.018735970990999478,-0.156800270656023,True,-0.009405644486440514,-0.2071738683687711,True,0.2518572874551441,0.044556421901719774,DLS,True,Saliency_PTY'>
15,False,-0.16281966094895742,0.05657717761968923,True,-0.28058134818314706,0.049532274652413465,True,0.05559695739720497,-0.17601005259823407,DLS,True,Saliency_PTY'>
16,False,-0.1830321079147911,-0.11663930417578923,True,-0.2296738979791958,-0.12293074293196483,True,-0.11941957771335403,-0.22049040433681408,DLS,True,Saliency_PTY'>
17,False,-0.23626941633276008,-0.030695990518614588,True,-0.18900383817771435,-0.21439116727737204,True,-0.13944204112499325,-0.12538232697994936,DLS,True,Saliency_PTY'>
18,False,-0.22427160928084974,0.00390903432253982,True,-0.3279813182717898,-0.13603065619623605,True,-0.3015065766540731,0.09936491772900335,DLS,True,Saliency_PTY'>
19,False,-0.09956508352322946,0.04680404148692212,True,-0.11586763386270692,-0.0890946617109136,True,-0.06594980895808719,-0.048361301931136365,DLS,True,Saliency_PTY'>
