,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,transformer,epochs,explanation
0,False,0.062186367037541185,0.18368953484902495,True,-0.03692765733735071,0.0866361937631585,True,0.1978438858646098,-0.15967878144928677,mutate_both,100,TSEvo'>
1,False,0.173899112658733,-0.107622316094933,True,0.03149619229849739,-0.04558626409680283,True,0.10213545775314194,-0.1654359019203958,mutate_both,100,TSEvo'>
2,False,0.0829128834716449,0.07480431599819903,True,0.07614605569562038,0.0015346637001591584,True,0.13937105527409627,0.25531125258108145,mutate_both,100,TSEvo'>
3,False,-0.10695161561056978,0.08078479449215749,True,-0.15497658894266214,0.031031329395261216,True,0.11021731379715205,-0.03379271090114244,mutate_both,100,TSEvo'>
4,False,0.10326609327566459,-0.0295059102192572,True,0.2235830996270784,0.09135699995863086,True,0.007902005581179409,0.15850771677764935,mutate_both,100,TSEvo'>
5,False,-0.1125225125170925,-0.016462247502530013,True,-0.3410733606045202,-0.036566964907864985,True,-0.19618201606159744,0.09972943755251962,mutate_both,100,TSEvo'>
6,False,-0.014910714701125101,-0.019091489973116625,True,6.624320324719523e-05,-0.17657771501401576,True,0.027567497432366354,-0.0708447080009047,mutate_both,100,TSEvo'>
7,False,0.053603594656070896,0.06362484739052648,True,-0.018784981628807415,0.06649080429148264,True,0.09452903870293831,0.051819048932579506,mutate_both,100,TSEvo'>
8,False,0.1827654926215303,-0.05012159890338543,True,0.052102091301723705,-0.0457977101860846,True,0.276357175522046,-0.014232140316035782,mutate_both,100,TSEvo'>
9,False,-0.04370272573220408,-0.09160388434320148,True,-0.03294513170581538,0.05702705945189416,True,-0.06805138721157493,-0.14787378627411488,mutate_both,100,TSEvo'>
10,False,-0.16987633554846382,-0.018892270890260885,True,-0.08034819484678367,0.008975111648548403,True,-0.019473511434228097,-0.06150033369359628,mutate_both,100,TSEvo'>
11,False,0.19368006620575867,-0.17949681695135755,True,0.02213898103666123,-0.10173474564391648,True,0.018297075433769912,0.02991457845381237,mutate_both,100,TSEvo'>
12,False,0.05911164465786314,-0.0129937204976845,True,0.09222048351915509,-0.09153072899144087,True,-0.04928075270862764,-0.20886971700005547,mutate_both,100,TSEvo'>
13,False,0.08380961683886252,-0.21281224717472697,True,-0.16017482645135048,-0.02743237141150752,True,-0.06334950407476199,-0.05277818207823611,mutate_both,100,TSEvo'>
14,False,0.247082554085948,0.020276981889898328,True,0.05671613146268312,-0.004498526511354992,True,-0.00014407146010842452,-0.1528547836910461,mutate_both,100,TSEvo'>
15,False,0.11798319327731092,0.16401940435080545,True,0.1598559423769508,-0.07958035158309833,True,-0.032680535407915316,-0.15757767082035654,mutate_both,100,TSEvo'>
16,False,0.23609377835770914,0.09578093122636108,True,0.13075224103554106,0.17856952172349802,True,0.1376212970487969,0.26205375121592206,mutate_both,100,TSEvo'>
17,False,-0.18459913126866573,0.002324955611736885,True,0.29350962342245873,-0.02363172146933887,True,-0.2503031287389813,-0.06437490418758601,mutate_both,100,TSEvo'>
18,False,0.02040816326530612,-0.02730503253692478,True,0.030396158463385354,-0.2386071194479144,True,0.375750300120048,-0.02933427414629302,mutate_both,100,TSEvo'>
19,False,-0.09310924369747899,-0.09100759362950955,True,-0.09195678271308522,0.06694347133529138,True,-0.216422569027611,0.22905269985724913,mutate_both,100,TSEvo'>
