,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,transformer,epochs,explanation
0,False,0.054986381385344084,-0.12158794387694832,True,0.029008563408016177,0.16553437328722959,True,0.06172137123131799,0.04883552348700521,mutate_both,100,TSEvo'>
1,False,0.26148970009679046,-0.10975015415792769,True,0.25370984125093554,-0.022017864515947533,True,-0.017144503752902517,0.17565780844057358,mutate_both,100,TSEvo'>
2,False,0.14403811801115676,0.025284241346667298,True,0.18810984113969553,-0.21600321449662102,True,0.030758890733113217,-0.04302060146915086,mutate_both,100,TSEvo'>
3,False,0.19955805093504536,0.07437963330195183,True,0.14940431834568876,0.2429078065359078,True,0.03651038004589179,0.17714349247304603,mutate_both,100,TSEvo'>
4,False,-0.07524609843937576,-0.1385856674420628,True,0.030300120048019206,-0.16802090124983607,True,0.1558223289315726,-0.051505546778841206,mutate_both,100,TSEvo'>
5,False,0.040964318490828704,0.08671986122900031,True,-0.09263794884971695,-0.08155158194974871,True,-0.24592998240508065,0.027386605650853598,mutate_both,100,TSEvo'>
6,False,-0.06746860670868368,-0.34287139164247055,True,-0.011813008719100487,-0.10414604576160479,True,-0.04192177484461271,-0.05587394388557865,mutate_both,100,TSEvo'>
7,False,0.02809123649459784,0.08227883700471574,True,0.10972388955582232,-0.005110741967069802,True,0.2306362545018007,-0.13035820941788961,mutate_both,100,TSEvo'>
8,False,-0.38382674264947236,-0.0822758191190097,True,-0.2589257846072757,0.025280578313479653,True,-0.06977358401972768,0.05126954840702537,mutate_both,100,TSEvo'>
9,False,-0.12789050398336205,0.16486789289453702,True,-0.15814623718258028,0.3566270347268336,True,0.052779445691969545,-0.059092933618398055,mutate_both,100,TSEvo'>
10,False,0.09781512605042017,-0.13680031311463967,True,0.10184873949579833,-0.08896717104277121,True,0.16523409363745495,0.008734341175037763,mutate_both,100,TSEvo'>
11,False,-0.08427370948379351,0.08987994738409728,True,0.07351740696278511,0.1669348583824593,True,0.2630972388955582,-0.10659075405083666,mutate_both,100,TSEvo'>
12,False,0.33182069206904213,-0.017996234585992643,True,0.13388076548313887,-0.05667968960980726,True,0.03908857356645446,0.17460136110481891,mutate_both,100,TSEvo'>
13,False,-0.0640711663504442,0.0011677933026895864,True,-0.04522953303508478,-0.01899491220646231,True,0.08022113776360945,-0.06643082640553108,mutate_both,100,TSEvo'>
14,False,-0.015274142563289017,-0.048752411940501963,True,-0.022238767316989986,-0.09893933622752235,True,0.06181704867595272,0.13792708370019904,mutate_both,100,TSEvo'>
15,False,-0.1074189675870348,-0.035245700668291274,True,-0.14775510204081632,-0.03755922948371545,True,0.09330132052821127,-0.12708982859621562,mutate_both,100,TSEvo'>
16,False,0.258409970176038,-0.12332362023372304,True,-0.0638221242081313,-0.15829298383869328,True,0.11467812837397859,0.004877574078880621,mutate_both,100,TSEvo'>
17,False,-0.2796618469173108,0.10631788816610431,True,-0.02031895589935117,-0.08183201369821111,True,-0.1488615705250337,-0.2308004800693286,mutate_both,100,TSEvo'>
18,False,0.20394247166674703,0.034242155493321866,True,0.08845350431131342,0.0035688910546818053,True,0.08600446591832915,0.07458241542704745,mutate_both,100,TSEvo'>
19,False,-0.24600316419020268,0.0729500581016195,True,-0.1070373423548458,0.11059856249631007,True,-0.17079813119695073,0.32468207956421413,mutate_both,100,TSEvo'>
